compound,model_family,strategy,omics_layer,fold,weight,weight_fraction
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,expr,2,0.8235227917598765,0.6211475954134306
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,mut,2,0.25247548246942686,0.19043132795583548
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,2,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,meth,2,0.06080693675911934,0.045864040352384755
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,prot,2,0.18900333731924107,0.14255703627834918
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,expr,3,0.801098130667438,0.9833233734071674
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,mut,3,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,3,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,meth,3,0.013586186142475865,0.016676626592832595
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,prot,3,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,expr,4,0.8076477707455305,0.6430916038840754
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,mut,4,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,4,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,meth,4,0.035081289544183436,0.027933566557690418
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,prot,4,0.4131538743771151,0.32897482955823426
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,expr,5,0.6824769688274153,0.6319264222588892
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,mut,5,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,5,0.0,0.0
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,meth,5,0.2513236499281083,0.23270829959432215
CAY10618,RidgeSelectK+PositiveStack,learned_late_fusion,prot,5,0.14619373626420754,0.13536527814678867
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,expr,1,0.9004977688480492,0.6288388998480038
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,mut,1,0.05117308034866547,0.035735372880994126
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,1,0.07811762892909609,0.05455138872509134
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,meth,1,0.007924799032553217,0.0055340746835189514
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,prot,1,0.39428746113201163,0.2753402638623916
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,expr,2,1.0034828942789111,0.9816570509174503
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,mut,2,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,2,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,meth,2,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,prot,2,0.018750780242208703,0.01834294908254982
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,expr,3,0.960094039303676,0.9558520877190743
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,mut,3,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,3,0.044343835174083496,0.04414791228092561
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,meth,3,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,prot,3,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,expr,4,0.9622646472250519,0.9601790642684668
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,mut,4,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,4,0.03990742987410256,0.0398209357315332
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,meth,4,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,prot,4,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,expr,5,0.8810363137272856,0.7437819478789358
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,mut,5,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,5,0.08238698784818507,0.0695521323546366
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,meth,5,0.0,0.0
Parbendazole,RidgeSelectK+PositiveStack,learned_late_fusion,prot,5,0.22111245684104094,0.18666591976642752
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,expr,1,0.8761178108939952,0.6368673997775387
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,mut,1,0.17688592610305676,0.1285818852370368
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,1,0.06924041116691645,0.050332227094441746
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,meth,1,0.25342339456161,0.18421848789098277
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,prot,1,0.0,0.0
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,expr,2,0.7769335076968296,0.6585192807822285
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,mut,2,0.00846759690499091,0.007177030940985367
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,2,0.14655283708161498,0.1242163813447456
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,meth,2,0.24786497990370698,0.21008730693204047
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,prot,2,0.0,0.0
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,expr,3,0.7357495096060621,0.5131996232416307
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,mut,3,0.25935932634339715,0.18090818522584018
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,3,0.10328796703849547,0.0720453701667178
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,meth,3,0.335254891763286,0.23384682136581128
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,prot,3,0.0,0.0
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,expr,4,0.8878730431349505,0.6166060410325831
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,mut,4,0.36236065830160874,0.2516505852598063
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,4,0.0,0.0
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,meth,4,0.1897019852915457,0.13174337370761066
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,prot,4,0.0,0.0
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,expr,5,0.8546406065775185,0.7473973668328974
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,mut,5,0.033528276810642604,0.029321033437750485
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,cnv,5,0.0701126775002505,0.06131469782969917
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,meth,5,0.1852073574617631,0.16196690189965304
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,prot,5,0.0,0.0
