compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
BI-2536,LightGBM,single_omics,cnv,3,287.0,72,0.39392377002354206,0.38764550774969464,0.1821754460143369,0.13998187886612892,0.13904497458124476
BI-2536,LightGBM,single_omics,cnv,4,287.0,72,0.442930498813058,0.3282847771560873,0.19070623512199852,0.15250735681495556,0.1921952479003307
BI-2536,LightGBM,single_omics,cnv,5,288.0,71,0.4002980657816156,0.35097250167672694,0.18254756100872196,0.14976050940441038,0.1505468388393998
BI-2536,LightGBM,single_omics,meth,1,287.0,72,0.6733375823310737,0.6444787446138016,0.1647822810890332,0.13260175849467493,0.4105637889844572
BI-2536,LightGBM,single_omics,meth,2,287.0,72,0.36112852738665,0.39494420476555403,0.2185346559060631,0.16615457673541295,0.09942329008303918
BI-2536,LightGBM,single_omics,meth,3,287.0,72,0.5098395192091407,0.5162068300212233,0.1698910701418797,0.1323282248249863,0.2512412917645154
BI-2536,LightGBM,single_omics,meth,4,287.0,72,0.556341146067267,0.439353013055502,0.17825054752332534,0.14343495250326518,0.2942703503216094
BI-2536,LightGBM,single_omics,meth,5,288.0,71,0.4186025980041792,0.29953051643192485,0.18181108828736886,0.14496488204619418,0.15738710681643264
BI-2536,LightGBM,single_omics,prot,1,287.0,72,0.06978665837646982,0.09328574184835038,0.21739036752648397,0.1801702110299976,-0.025879579192247704
BI-2536,LightGBM,single_omics,prot,2,287.0,72,-0.18610521134734442,-0.20789118271271467,0.24819785490650784,0.20257296536549096,-0.16165220655424095
BI-2536,LightGBM,single_omics,prot,3,287.0,72,-0.0643906828721576,-0.07370248890603899,0.20623680649049256,0.16865258243653525,-0.10340038901444903
BI-2536,LightGBM,single_omics,prot,4,287.0,72,-0.18141118801034886,-0.18460994276159243,0.23121585428337754,0.18975313971967214,-0.18744044902847112
BI-2536,LightGBM,single_omics,prot,5,288.0,71,0.041597513114603024,0.01425217974513749,0.20260523339151412,0.16122958038222418,-0.0463782063638698
BI-2536,LightGBM,early_fusion,multiomics,1,287.0,72,0.7023000242606159,0.6540613544279376,0.15692184912882892,0.1280397159271299,0.46545702591359506
BI-2536,LightGBM,early_fusion,multiomics,2,287.0,72,0.47411301321944554,0.5760499067464147,0.2042299612645877,0.15224666933801792,0.2134633135730335
BI-2536,LightGBM,early_fusion,multiomics,3,287.0,72,0.5880007781969123,0.5410315775934145,0.15988012885073458,0.12739543083441848,0.33688361109773646
BI-2536,LightGBM,early_fusion,multiomics,4,287.0,72,0.6066703896051697,0.4428902180204516,0.16889216452078845,0.1408013939965932,0.36642851623699113
BI-2536,LightGBM,early_fusion,multiomics,5,288.0,71,0.5727598595564757,0.5111670020120723,0.16757700878842913,0.1324193017440057,0.2841595498736773
BI-2536,LightGBM,signal_fusion,signal_multiomics,1,287.0,72,0.6448379577559088,0.5578172229725386,0.16577926038859606,0.13336813161266428,0.4034097013203194
BI-2536,LightGBM,signal_fusion,signal_multiomics,2,287.0,72,0.45012293088432587,0.5166570197440351,0.2079920346916473,0.15515336560308285,0.18421919717656055
BI-2536,LightGBM,signal_fusion,signal_multiomics,3,287.0,72,0.5992068946823889,0.5726091710077819,0.15798278960016568,0.12536842581569277,0.35252897395729277
BI-2536,LightGBM,signal_fusion,signal_multiomics,4,287.0,72,0.6055719478276276,0.4638561965399705,0.16913561072046115,0.14109237522295068,0.3646007022130744
BI-2536,LightGBM,signal_fusion,signal_multiomics,5,288.0,71,0.5670074611902308,0.5141851106639839,0.1678329357897662,0.1344237689392716,0.2819713881831033
