k_features,compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,signal_fusion,signal_multiomics,2,288,72,0.4675466076300942,0.5003537204964951,0.19563255374685767,0.14463876453033325,0.20937771864804466
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,signal_fusion,signal_multiomics,3,288,72,0.4062013639586687,0.37442922374429227,0.18138965533051388,0.1461858207105734,0.12608597311610825
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,signal_fusion,signal_multiomics,4,288,72,0.6336230460337902,0.586886616502669,0.1463167387613519,0.12227507415640677,0.38752287633067883
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,signal_fusion,signal_multiomics,5,288,72,0.4983747303346179,0.4694514116663452,0.1511057299901762,0.11894675345071686,0.23314866272219925
250,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,1,288,72,0.4476215058767793,0.3715351469547881,0.19370616612472222,0.15577533777588354,0.1971609447156526
250,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,2,288,72,0.4873814100210909,0.5292944883915366,0.19397656980564895,0.13721294773223403,0.22270593520036952
250,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,3,288,72,0.457350836580616,0.43301820052736517,0.17375714448483875,0.14236982186874267,0.19808373806826884
250,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,4,288,72,0.5558362735114383,0.5067528458421764,0.1572432287842996,0.12954317650163266,0.2926314404822582
250,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,5,288,72,0.5441523709191,0.5221236092353208,0.14519158359745185,0.11555948796012437,0.2920017293089745
500,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,1,288,72,0.4129890165327412,0.38118206958646866,0.1985302836770435,0.16132242770156566,0.15667470599974653
500,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,2,288,72,0.4601381773232501,0.5420284262653547,0.19668527302627287,0.13846015436410417,0.20084598241056328
500,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,3,288,72,0.45264484380120035,0.4354942440028298,0.1770988543302448,0.14210781143425588,0.16694210928411835
500,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,4,288,72,0.6099586853572829,0.5765322528779987,0.1497300007286753,0.1230488286155968,0.3586139640788033
500,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,5,288,72,0.5213607523983452,0.512573155829957,0.14833006678921204,0.11787862352262336,0.26106251644230183
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,1,288,72,0.3449333610472043,0.33944305100006433,0.20998988233367102,0.16955693604183886,0.0565077427169669
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,2,288,72,0.4557017562220774,0.498552961605248,0.1966311278846247,0.14491068020976383,0.20128591724566425
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,3,288,72,0.47014649202643344,0.42681201363431737,0.17328586682311434,0.13887144243998784,0.2024278783087191
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,4,288,72,0.5639544359993518,0.5202263811177569,0.15589479775573767,0.1286463852012583,0.30471142547212626
1000,docetaxel:tanespimycin (2:1 mol/mol),RidgeSelectK,early_fusion,multiomics,5,288,72,0.4672124441506431,0.5643771303620813,0.1629202681211539,0.11912076981607969,0.10854475409125286
250,Leptomycin B,RidgeSelectK,single_omics,expr,1,298,75,0.5514281535703389,0.5332574679943101,0.15682202437910286,0.12551555991105237,0.2782566374642479
250,Leptomycin B,RidgeSelectK,single_omics,expr,2,298,75,0.6026062845671688,0.6515504978662874,0.1587918606481448,0.11923344690260824,0.35158620884204184
250,Leptomycin B,RidgeSelectK,single_omics,expr,3,298,75,0.5972705708038337,0.6399146514935988,0.14578657912260232,0.11407876841229161,0.34103175479708037
250,Leptomycin B,RidgeSelectK,single_omics,expr,4,299,74,0.5256478877947788,0.5005109218807848,0.13771396429760024,0.11525485607802229,0.27556875773381106
250,Leptomycin B,RidgeSelectK,single_omics,expr,5,299,74,0.43203550181856376,0.4934912995186967,0.1774813790137851,0.12519908762080462,0.1487663750231677
500,Leptomycin B,RidgeSelectK,single_omics,expr,1,298,75,0.572658630918771,0.5532290184921763,0.15337736852933126,0.12447417714812753,0.3096151510985553
500,Leptomycin B,RidgeSelectK,single_omics,expr,2,298,75,0.5865255661847744,0.6486201991465149,0.16243546704538878,0.1217662464076762,0.32148806531627494
500,Leptomycin B,RidgeSelectK,single_omics,expr,3,298,75,0.6077924833483749,0.7035846372688477,0.14573095264116437,0.11471738729967566,0.34153453210090745
500,Leptomycin B,RidgeSelectK,single_omics,expr,4,299,74,0.5703841755515875,0.5295964457608292,0.13321020121353125,0.11198026115275561,0.32217718969832987
500,Leptomycin B,RidgeSelectK,single_omics,expr,5,299,74,0.464399422856862,0.4958311736393927,0.17223741067677933,0.12605076215093014,0.1983253378733294
1000,Leptomycin B,RidgeSelectK,single_omics,expr,1,298,75,0.5977425104454348,0.5670839260312944,0.1500071037425202,0.12006541011660192,0.3396223915948008
1000,Leptomycin B,RidgeSelectK,single_omics,expr,2,298,75,0.6047923114381903,0.663072546230441,0.1589028388908342,0.11896119563554777,0.3506795506691358
1000,Leptomycin B,RidgeSelectK,single_omics,expr,3,298,75,0.5677233513264411,0.6498150782361308,0.14943223846253542,0.11622296240959915,0.30766226878235714
1000,Leptomycin B,RidgeSelectK,single_omics,expr,4,299,74,0.5394459783262385,0.5273750462791558,0.1362684041363533,0.11343961697685145,0.290697401531546
1000,Leptomycin B,RidgeSelectK,single_omics,expr,5,299,74,0.4331411266695909,0.5045390596075526,0.17537928114462364,0.12743538867085738,0.16881106556708503
250,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,1,298,75,0.5481671006675036,0.5319203413940257,0.15707857601168845,0.12582787084390093,0.2758932462533591
250,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,2,298,75,0.6065569905891544,0.6590042674253199,0.15821762872775036,0.11871639213031038,0.35626738906013167
250,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,3,298,75,0.5961608029972338,0.6385206258890469,0.14593333997730326,0.11417074352587607,0.3397043428776275
250,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,4,299,74,0.5252674387100725,0.4991188448722695,0.1377467144566431,0.11549942180866213,0.2752241585552907
250,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,5,299,74,0.4351264057058647,0.4854942613846723,0.17699374793826897,0.12450825993145061,0.15343748747582486
500,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,1,298,75,0.57599120875986,0.5570412517780937,0.15293914946031498,0.1241598831243488,0.3135545537741844
500,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,2,298,75,0.5882760839644559,0.6447226173541963,0.16218407188279155,0.12143217153115576,0.32358665407076825
500,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,3,298,75,0.6005213429762171,0.6918634423897582,0.14659433497400082,0.11528545416479635,0.3337092691588306
500,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,4,299,74,0.568445219391811,0.5398741206960385,0.1336516774982002,0.11445237306389842,0.3176769553584946
500,Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,5,299,74,0.4647289964636231,0.49532765642354676,0.17222373575307134,0.12582025220835052,0.19845263199135554
