ModelID,expr::cell_cycle_mitosis,expr::microtubule_spindle,expr::apoptosis,expr::dna_damage_repair,expr::mapk_signaling,expr::pi3k_akt_mtor,expr::emt_adhesion,expr::oxidative_stress_ferroptosis,expr::proteasome_er_stress,expr::chromatin_hdac,expr::drug_transport_metabolism,expr::receptor_tyrosine_kinase,expr::global_mean,expr::global_abs_mean,mut::cell_cycle_mitosis,mut::microtubule_spindle,mut::apoptosis,mut::dna_damage_repair,mut::mapk_signaling,mut::pi3k_akt_mtor,mut::emt_adhesion,mut::oxidative_stress_ferroptosis,mut::proteasome_er_stress,mut::chromatin_hdac,mut::drug_transport_metabolism,mut::receptor_tyrosine_kinase,mut::global_mean,mut::global_abs_mean,cnv::cell_cycle_mitosis,cnv::microtubule_spindle,cnv::apoptosis,cnv::dna_damage_repair,cnv::mapk_signaling,cnv::pi3k_akt_mtor,cnv::emt_adhesion,cnv::oxidative_stress_ferroptosis,cnv::proteasome_er_stress,cnv::chromatin_hdac,cnv::drug_transport_metabolism,cnv::receptor_tyrosine_kinase,cnv::global_mean,cnv::global_abs_mean,meth::cell_cycle_mitosis,meth::microtubule_spindle,meth::apoptosis,meth::dna_damage_repair,meth::mapk_signaling,meth::pi3k_akt_mtor,meth::emt_adhesion,meth::oxidative_stress_ferroptosis,meth::proteasome_er_stress,meth::chromatin_hdac,meth::drug_transport_metabolism,meth::receptor_tyrosine_kinase,meth::global_mean,meth::global_abs_mean,prot::cell_cycle_mitosis,prot::microtubule_spindle,prot::apoptosis,prot::dna_damage_repair,prot::mapk_signaling,prot::pi3k_akt_mtor,prot::emt_adhesion,prot::oxidative_stress_ferroptosis,prot::proteasome_er_stress,prot::chromatin_hdac,prot::drug_transport_metabolism,prot::receptor_tyrosine_kinase,prot::global_mean,prot::global_abs_mean
ACH-000831,0.0,-0.48866755,0.57060474,-0.725752,0.23885275,0.0,0.3993755,0.14716847,0.9009829,-0.21138519,0.12576582,0.38834825,-0.024380896,0.6794816,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.105,0.105,-0.10199118,0.61258745,-0.5283245,0.2613392,-0.057636056,-0.28027466,0.5492651,0.08219353,-0.30027047,0.27748188,-0.6230216,-0.22115079,0.015331575,0.61267275,0.98381895,-0.63864154,0.8793311,-0.037501115,-0.37800717,0.46937335,0.042279143,0.106529295,1.1996148,-0.079931766,-0.18211494,0.051611427,0.12872203,0.96259046,-0.29742923,0.23452355,-0.32897255,-1.0619469,-0.17692988,-0.27208412,1.1880904,-0.314592,0.015003299,-0.2632754,-0.021941626,-1.1649524,0.070310056,0.65421
ACH-000832,0.0,-0.7869995,-0.18770774,0.825807,0.13473657,0.0,-0.28013232,-0.25707376,-0.26627195,-1.7037598,-0.39212447,0.30777773,0.0630942,0.70151097,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.16666667,0.074,0.074,0.03244741,-0.18348572,-0.55573356,-0.6803322,-0.16575284,-0.12733583,0.36275676,-0.026684538,0.52411854,-0.4103237,-0.3612026,-0.22944337,0.027944444,0.55861384,0.3278055,0.18549627,0.26390907,0.15111613,0.44162077,0.007487625,0.42057386,-0.21710554,-0.07116177,1.1368924,-0.5590324,0.15569775,0.18268552,0.73375595,0.580628,0.30253178,0.16201158,0.7402333,0.72322565,0.124471344,0.045093387,0.08507889,0.46247137,0.528824,0.4171858,0.950141,0.09424191,0.7316035
ACH-000834,0.0,-0.64105123,-0.0771465,0.6944275,0.37051046,0.0,0.02890282,-0.3092037,-0.062286526,-0.48193997,-0.2980056,0.30918938,-0.044762127,0.6824198,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.038,-0.053657487,0.9625664,-0.07847154,0.028294474,0.0014377367,-0.13270907,0.7471439,-0.29100177,-0.21685994,0.4741437,-0.23074904,-0.14031376,-0.080635205,0.40865576,0.31909257,0.398688,0.57323074,0.25824046,0.13017921,1.2113106,0.736351,-0.123148456,0.44519687,-0.13652745,-0.52240187,0.16670038,0.25586402,0.6261302,0.5847711,0.5964267,0.35991398,0.27505267,0.52969694,-0.72534394,0.36770782,0.34700358,0.47037765,0.08645226,-0.053559154,1.018945,0.29762775,0.6415974
ACH-000838,0.0,-0.88276595,0.49835905,0.37688428,-0.7038103,0.0,-0.68292373,-0.40472496,0.35885093,-1.2005149,-0.28931123,-0.77272624,-0.40557057,0.9231272,0.33333334,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.082,0.082,-0.033134677,-0.37301075,1.6640178,0.67820615,-0.119793415,-0.031046722,-0.37584007,-0.17791902,-0.010188699,-0.07472931,0.067085505,0.54965806,0.27625188,0.7726032,-0.4071535,-0.32197416,-0.24179552,-0.29840878,0.3561952,-1.0631835,0.49010146,0.31435353,0.285111,1.1599478,-0.3566427,0.24965051,0.31619766,0.9895459,-0.16590355,-0.34728968,-0.38090435,0.7017371,-0.045646,0.59264725,-0.67891634,-0.40997925,-0.41895002,0.3433504,0.45823842,0.000625463,-0.23053847,0.74340004
ACH-000841,0.0,0.32506558,0.21591027,1.4740226,0.38165492,0.0,-0.34769368,1.0909971,-0.019771375,0.6638759,-0.11894933,0.029867005,0.14817008,0.6499313,0.33333334,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.16666667,0.166,0.166,-0.78017664,-0.3528874,-0.6033376,-0.6053622,-0.14248069,-0.2741392,-0.09567975,0.6676283,0.43168318,0.08620918,0.21791723,0.05785891,0.041722104,0.7696401,0.1474525,0.3219,0.2728426,0.24982621,0.25753438,0.20933455,1.1078931,-0.269279,1.1594818,-0.14035523,0.5617408,0.48658094,0.46202716,0.7826821,-0.001435617,-0.8724204,-0.9612642,-0.18305932,-0.9883769,0.920529,-1.270614,-0.80680937,-1.9929289,-0.21732667,-0.20341313,0.098634824,-0.7099669,1.1674062
ACH-000844,0.0,0.418499,-0.5140627,-0.60584116,-0.08259231,0.0,-0.64126104,0.37899372,1.5691407,0.037297036,1.3881557,0.31796163,0.18329327,0.9418679,0.0,0.0,0.0,0.4,0.0,0.33333334,0.0,1.0,0.0,0.2,0.0,0.0,0.153,0.153,-0.2177263,-0.26512593,0.5757174,0.12868112,0.23393647,0.13036415,0.41451252,-0.2767389,-0.30676723,-0.30627456,0.39184386,0.49758595,0.21318313,0.6161262,-0.66710186,0.26018476,0.60422075,0.04635318,0.40390584,0.14215666,-0.44711062,0.54912966,-0.6088679,0.6669396,1.3241868,-0.06762827,0.06175954,0.6994517,-0.27423257,0.21292685,0.28969187,-0.25708693,0.17640698,-0.50622636,1.9379936,-0.114447474,-0.23144433,-0.10206553,-0.028050894,0.052163865,-0.013638594,0.67910707
ACH-000845,0.0,0.05332598,0.082720146,-1.6804539,0.4942531,0.0,0.123152725,0.7963743,-0.6319848,0.49218747,0.2510584,0.02275961,0.027072007,0.60524774,0.0,0.0,0.0,0.4,0.25,0.0,0.33333334,0.0,0.0,0.2,0.0,0.16666667,0.162,0.162,-0.55255806,-1.3933034,-0.53254586,0.2524219,-0.21316762,0.030284176,-1.2576921,-0.4549479,-0.022640012,-0.86151683,0.5414111,-0.12238024,-0.22312365,0.6217316,0.1701421,-0.1818721,-0.32407886,-0.608009,-0.5029047,0.16922948,0.44085243,-0.35326487,0.39445934,-0.14406049,-0.9815754,0.020730589,-0.1280399,0.85640603,-0.43893576,-0.08649931,-0.13060738,-0.5104499,1.1906672,0.046533853,1.7146986,0.31106117,-0.14648235,-0.19210263,0.39141336,1.2734891,0.3314649,0.6856434
ACH-000846,0.0,-0.8262689,-0.45324114,0.30845213,-0.0869927,0.0,-0.5586991,0.5546958,-1.0320178,0.27917475,-0.17055959,0.25507638,-0.035117205,0.6336142,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.098,0.098,0.42455265,-0.09299497,1.1010352,-0.7241275,-0.28870898,0.3696477,-0.122461416,-0.0028448403,0.100962885,-0.16904779,-0.1349257,-0.38069594,0.15273473,0.7366192,0.16079123,0.14272498,-0.7883015,-0.3171972,-0.332711,0.937168,-0.63918555,-0.3731744,-0.122043505,-1.0248417,0.3499975,-0.34132123,-0.08761718,0.93923044,0.55502737,0.68583494,0.2335306,-0.42049158,0.7033014,-0.31105834,0.6916081,0.06523431,0.83551353,0.2580847,0.2886289,0.56795704,0.21324563,0.6265998
ACH-000847,0.0,-0.064391114,-0.39561945,-1.9892367,-0.917974,0.0,0.1147443,-0.52280754,-0.7126957,-0.13690475,-0.6323692,-0.09992379,-0.21609478,0.75794584,0.0,0.0,0.0,0.8,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.161,0.161,-0.18354745,-0.7289579,0.07717878,-0.639797,-0.09982184,0.22721304,-0.47794503,-0.33194914,0.30776042,0.60508156,-0.39521366,-0.017854815,0.05679522,0.60767365,-0.560507,-0.625182,-0.36650145,0.106306806,-0.36746627,0.11521,0.106554806,0.41161972,-0.21583232,0.48377958,-0.5617857,-0.57992566,0.034481984,1.1320993,-0.43781164,-1.2180101,-0.9726499,-1.7764989,-1.407598,-0.30112153,-0.6408015,-0.7147751,-1.9809899,-0.6883109,-0.58889383,-1.7916542,-0.55309844,1.1044341
ACH-000852,0.0,0.10701266,-0.029635468,-0.15289374,0.3151269,0.0,-0.5383538,0.72845936,-0.18396482,0.50848734,1.4336358,0.19879185,0.051105827,0.78980297,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.209,0.209,0.08028699,-0.4559083,-0.4435054,-0.30886617,0.031338446,0.18231636,0.24704652,-0.82279336,-0.04121381,-0.5342,-0.1747124,-0.17153384,0.12913847,0.761786,0.16119604,-0.3478883,0.22640216,0.045435376,-1.0874403,0.0016606748,-0.9382055,-0.23995,0.39445934,-0.0087146945,-0.9815754,-0.90725887,-0.4304939,0.82430017,0.008781977,-0.056708198,-0.06958366,-0.1896511,-0.4566966,0.593644,-0.5724945,-0.011683716,-0.48869953,0.46643052,0.40285638,0.52365446,-0.016035877,0.67969143
ACH-000857,0.0,-0.679144,-0.755159,0.13193184,-0.117955364,0.0,0.024773458,-0.22357446,-0.84641284,-0.78028965,-0.24963845,-0.32048634,-0.1222206,0.6417852,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.039,-0.23002791,-0.057811975,-0.21010637,0.1621488,-0.119803764,0.71875215,-0.29043588,0.8177812,-0.56585103,-0.43098512,0.035785645,0.0031361233,0.1494687,0.64911354,-0.61521274,0.06873891,-0.048063263,-0.34866416,-0.6113609,1.1950505,0.15373744,0.56065196,-0.7265377,-0.58857,0.104314186,-0.34339386,-0.45843276,0.77788997,-0.2642796,-0.17172754,0.77405477,-0.37300357,0.23293987,0.344983,-0.43826884,-0.3076251,-0.22682525,-0.5485555,0.33051085,0.977135,0.082217775,0.69319475
ACH-000858,0.0,-0.2042885,-0.04184683,-0.17867954,0.13303256,0.0,-0.09941953,-0.1405547,0.9605675,-1.1035297,-0.13091981,-0.026851557,-0.21051857,0.62032145,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.109,0.109,0.3947121,0.5493043,-0.38246435,-0.34078535,-0.22155927,0.7005516,0.31702635,0.79895735,0.43502328,-0.21167043,0.95693594,-0.14716862,0.18376234,0.6074091,1.334107,-0.28631127,-0.7883015,0.6636966,-1.2654424,-0.012581736,-1.2658124,-1.3157274,-1.599389,-1.0248417,-0.9815754,-0.9924546,-0.45364058,1.0024852,-0.1608125,-0.15793644,-0.2627278,-0.19640182,0.07951839,-0.60524684,1.5295584,0.2671969,-0.14478002,-0.74775416,0.5430991,0.14788347,-0.19217633,0.75324374
ACH-000859,0.0,-0.039436758,-0.15833555,1.141722,0.9202352,0.0,-0.20064706,0.21887217,0.24288738,-0.057673927,0.5805975,0.31427428,0.21771926,0.7497595,0.6666667,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.580738,0.5165503,0.03093568,0.5373939,1.3953047,0.20060907,-0.3136355,0.24734215,0.3782262,-0.4197002,-0.65655845,1.5842897,0.35709262,0.8555376,0.9710712,1.1336051,0.68671566,0.52120125,0.7820826,0.07173714,0.87577575,1.3150415,-0.045840472,1.2089355,0.8098982,0.7950974,0.34970924,0.7348221,-0.19646063,-0.5073902,0.40119833,-0.88151383,0.13088895,-0.110059075,-0.6716017,0.15633962,1.0481806,-0.47491625,0.24889944,-0.4569405,0.13644202,0.668691
ACH-000861,0.0,0.50322187,0.0696154,-1.6509126,0.23246023,0.0,0.9199319,0.8222751,0.24112839,-0.66066456,-0.16384827,0.25289345,0.17831948,0.61471105,0.0,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.117,0.047653675,0.8145356,-0.11404349,3.4659953,-0.06192744,0.013899337,-0.3592563,-0.6472986,-0.23142728,0.22572504,-0.27219447,-0.15859583,-0.019890347,0.5818923,0.16119604,0.08406106,-0.38076335,0.050388284,-0.26705873,0.0016606748,-0.05359701,-0.23995,-0.18136254,-0.17556626,-0.5606306,-0.10391331,-0.02609372,0.4024207,-0.7144432,-0.12081515,0.2695216,0.59980875,0.5376572,0.034569167,-0.19193248,-0.43113828,0.17976344,-0.3898972,-0.18763338,0.098634824,0.14321162,0.74351984
ACH-000867,0.0,-0.050254066,-0.43846172,0.0005173027,0.6338195,0.0,-0.6433834,-0.2357418,0.14663872,1.0674828,0.038981397,0.37949765,-0.043503307,0.69054973,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666667,0.155,0.155,-0.06928466,0.42553774,0.18944082,0.2882731,0.07055646,0.28746617,0.40999782,0.42405036,-0.094017714,0.19429384,0.26741663,0.07453993,0.273478,0.9507302,-0.02158256,-0.22221634,-0.38430095,-0.25092918,-0.2787608,-0.2274565,0.1480457,-0.35346448,-0.67594564,0.041542143,0.37125996,0.032752104,-0.13611795,0.78548425,0.59447795,1.1385232,0.050062425,1.6192182,0.441264,0.82340753,-0.7276112,-0.44676477,0.11720741,0.69847274,-1.4817919,-2.3237746,0.15949573,0.794584
ACH-000869,0.0,0.38039926,-0.4555202,0.12734962,0.70565313,0.0,-0.3222843,0.108781256,-0.07442591,0.5426021,0.5365656,0.41387078,0.16451696,0.70339566,0.0,0.0,0.0,0.4,0.25,0.33333334,0.0,0.0,0.0,0.2,0.0,0.5,0.189,0.189,0.021036513,0.026611358,-0.01760836,0.32677358,0.034308773,-0.045763414,0.31272945,0.13954619,0.5390963,-0.6277093,0.92465556,-0.14847422,0.12330562,0.73134685,0.21516263,0.54585284,0.20620993,-0.0907348,-0.2958674,1.2236459,0.32378602,-1.3157274,0.3867485,0.07828769,-0.18211494,-0.33193305,0.14027144,0.87455773,-0.10563362,-0.1170959,-0.7043315,0.42711174,-0.6133256,0.4447104,0.2410936,0.5131385,1.125529,-0.7807042,-0.052656014,-2.2893562,-0.041600976,0.76232153
ACH-000878,0.0,0.32687277,0.6896637,0.20236956,0.16256435,0.0,-0.006751452,1.4201957,-0.6828404,-0.26013967,1.5718732,-0.060379937,0.056159925,0.67856884,0.33333334,0.0,0.0,0.2,0.25,0.0,0.0,1.0,0.0,0.2,0.0,0.16666667,0.168,0.168,0.04629986,0.63156605,0.25497827,0.18401635,-0.3008375,0.06998726,-1.2619109,-0.81597644,-0.4788428,-0.41713625,-0.023748139,-0.19918819,-0.23044765,0.5748699,-0.3263425,-0.67250836,-0.7904797,0.15536949,-0.20414454,0.105480224,-0.20203024,-0.40318543,-0.21663156,-0.59622747,-0.503492,-0.25743958,-0.23123376,0.71063656,-0.100863054,-0.45965365,-0.59612894,-0.43176395,0.22878478,0.34824663,1.0328437,-0.10181951,-0.61684173,0.0818344,0.22949305,1.40529,-0.21320498,0.77701765
ACH-000879,0.0,0.1912016,0.062676646,0.116671346,-0.08946168,0.0,-0.105838835,-0.43673402,-0.5627393,1.0565004,-0.41811156,0.2671662,0.033923518,0.7043658,0.6666667,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.16666667,0.188,0.188,-0.27596027,-0.8374081,-0.16812742,-0.30018944,-0.13226326,-0.36045825,-0.5690318,-0.489362,-0.2637809,-0.35726845,-0.44818425,-0.18819506,-0.29799458,0.35646737,-1.4387623,-0.023844685,-0.23863336,0.3337526,-0.60330003,-0.14412205,-0.19338198,1.2792552,-0.1814802,0.7237687,-0.9815754,-0.57845676,-0.15287504,0.7976697,-0.23078662,-0.9479663,-0.4814856,-1.3671825,-0.59958583,-1.8872663,-0.6732209,-0.4643393,-2.6649718,-1.110622,-0.43253067,0.098634824,-0.99995655,1.3371358
ACH-000880,0.0,0.012551278,0.2985346,0.12056726,0.25246757,0.0,-0.47302353,0.40998635,-0.52320945,1.3771163,-0.6022497,0.3057323,-0.006761505,0.84599096,0.6666667,1.0,0.0,0.0,0.25,0.33333334,0.0,0.0,0.0,0.4,0.0,0.16666667,0.168,0.168,-0.22170138,0.08288056,-0.41254276,0.96001345,-0.18365479,0.1150947,0.06503734,-1.1794991,-0.03485271,-0.13510995,-0.5073112,-0.032413553,-0.03713924,0.5450461,0.18803535,0.7457806,1.0006012,0.4931839,0.88786113,1.2091199,2.0727432,1.1646669,-0.18423302,1.0024029,1.0977576,1.1771605,0.60630614,0.9537817,0.8797329,0.7066248,0.20228209,1.407455,0.08949413,0.53644043,0.085145056,-0.12336946,0.3836233,1.1294078,0.59458464,0.26671055,0.23277435,0.6055936
ACH-000881,0.0,0.48210862,-0.22795376,0.25856507,-0.06666731,0.0,0.48558685,0.3223364,-0.14132984,-0.050606903,-0.17544651,-0.46605012,-0.061030902,0.75587463,0.0,0.0,0.0,0.2,0.25,0.33333334,0.33333334,0.0,0.0,0.2,0.0,0.16666667,0.218,0.218,-0.24383138,0.122482635,-0.07252759,-0.019581042,0.045589585,0.06800235,-0.024802813,0.15010801,0.53070414,0.2575688,-0.5354298,-0.13166481,0.029934714,0.60084283,-0.64988136,0.13747312,0.80945605,-0.33886752,-0.22177532,-0.9416131,-0.077112146,-0.38380256,-0.22073548,1.033652,-0.9815754,-0.118062295,-0.08327402,0.7629293,0.08832069,-0.49790737,-0.13473396,-0.015944734,-0.25834218,0.51028204,-0.4226269,-0.14545016,-0.86069,-0.15213427,1.4858075,0.098634824,-0.18706915,0.80334044
ACH-000882,0.0,0.15357722,-0.39386356,-1.2651504,-0.12784097,0.0,0.41294935,-0.27321047,0.5112365,0.60849047,0.36631447,-0.08481957,-0.04120489,0.7350883,0.33333334,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.204,0.204,0.3568326,-0.36570603,-0.5036012,-0.4757412,-0.06353008,-0.023178201,-0.052677475,0.10442678,-0.1937066,0.3887138,0.18508625,-0.21370596,-0.12258907,0.55567133,-0.46363848,0.5688625,0.3891563,0.06289222,-0.15944895,-0.13498361,-0.794419,-1.3157274,-0.6543175,-0.18671574,0.44464254,-0.44318578,-0.090500474,0.70735973,0.78046304,0.2893286,-0.27837467,-0.37426347,0.14144982,-0.18765137,-0.15671039,-0.35204363,0.5720167,0.1507145,1.0637772,0.31606084,0.1600582,0.64979196
ACH-000888,0.0,1.0708838,0.19499621,-0.8657618,-0.15776911,0.0,0.052835483,1.7124877,-0.17403579,-0.8079967,1.2520475,-0.2908316,0.14474702,0.6579211,0.33333334,1.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.2,0.0,0.8333333,0.262,0.262,-0.36322773,0.98848534,-0.22338761,0.06285154,-0.12467186,-0.010015097,0.84904563,-0.20746061,0.05852465,0.46716687,-0.37396523,-0.16465466,-0.19138849,0.5129955,-0.5866118,0.24352105,-0.3243551,-0.084697604,-0.30438823,-0.8946396,0.700083,-0.3255133,0.5307328,0.480807,-0.18211494,-0.5348699,-0.20911577,0.75962687,0.6531853,0.9033434,0.6957073,1.1153663,0.51929164,0.39534718,-0.78614354,-0.0521814,0.6512137,0.6726231,-1.3747638,-1.4389528,0.23445207,0.7777961
ACH-000889,0.0,-0.9717749,0.53338355,-0.5496492,-0.53796864,0.0,-0.6205435,-0.8711948,0.91114366,-1.0830256,-0.4782675,-0.45317525,-0.28043395,0.9026689,0.0,1.0,0.0,0.4,0.5,0.0,0.33333334,0.0,0.0,0.2,0.0,0.16666667,0.188,0.188,0.19955441,0.39175117,0.73826355,1.476123,0.06317497,0.0427287,0.52276796,-0.80489326,0.9798648,-0.0694903,0.3253723,0.29152852,0.087681636,0.62210405,-0.3083575,-0.40414855,0.2937727,-0.17521526,0.15627953,-0.93218625,-0.19601278,-1.3157274,0.18610047,0.8689004,0.76240563,0.37882075,0.14172634,0.7688098,0.18640368,0.6133106,0.09514157,0.9461192,0.4436882,0.3111176,-1.1035839,-0.581721,0.039139554,1.1722081,-1.4357287,0.098634824,0.20584787,0.6882289
ACH-000896,0.0,0.40616205,-0.12470898,0.55931866,0.2258896,0.0,-0.1171615,-0.026617894,-0.39044112,-0.9190323,-0.4740028,0.0006366975,-0.054002754,0.62818366,0.33333334,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.102,0.102,-0.02882342,0.3605401,-0.0102951955,-0.06872606,-0.0044288402,0.3485332,-0.0808373,-0.31203532,0.19747429,0.07931098,-0.027258411,0.21515195,0.20122625,0.60537887,0.9375007,0.59484625,-1.5361359,0.019151237,-0.8494795,0.11521,0.15331845,-1.3157274,-0.29400513,0.44038293,-0.9815754,-1.2213371,-0.29296842,1.0587629,1.7990214,0.8197078,0.05291352,-1.2195852,-0.22882766,-0.2505954,0.2349819,0.6427828,0.034745995,0.7398412,1.0956302,-0.065894015,0.078982316,0.6573261
ACH-000898,0.0,-0.6903699,0.92009157,0.80187124,0.61473304,0.0,-0.64600724,0.350029,-0.029305039,1.4298148,0.046878796,0.20759134,0.019800525,0.8819422,0.0,0.0,0.0,0.2,0.25,0.33333334,0.33333334,0.0,0.0,0.2,1.0,0.0,0.194,0.194,-0.23675355,0.15274559,-0.14964285,0.43592012,-0.109091654,0.22314702,-0.023959098,0.045267366,0.6642154,0.6887631,1.0383415,-0.12392113,0.14647345,0.6288271,0.8852029,0.052269004,-0.1866669,-0.3171972,-0.59431154,-1.1066141,0.38919166,-0.22368918,-0.23787206,-0.58440286,0.6318951,0.1978949,0.09207251,1.0479361,0.21534319,-0.07990789,-0.06679646,0.41281393,0.1612269,-0.20095667,-1.026982,0.4115804,0.4282299,-0.24827872,-0.7570322,0.6255491,0.013409231,0.6905478
ACH-000899,0.0,0.551978,0.12180931,0.37364948,-0.045098264,0.0,0.63649124,-0.07860707,-0.09394946,-0.41601273,-0.030195195,-0.2845526,0.17878927,0.77570707,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.191,0.191,-0.19431101,0.94922775,0.60178846,-0.8595691,-0.08363626,-0.22404028,0.5387119,-0.2016297,-0.24741757,0.3759712,0.06089307,0.16528457,-0.03475965,0.668021,0.98917925,0.05302038,-0.1866669,-0.20039964,-0.82673603,0.11521,-0.31758514,-0.16724063,-0.17410712,0.023366377,-0.21106772,-0.90797544,-0.25199118,0.95631915,-0.28718847,0.011758476,-0.03622512,0.14681922,-0.1375068,0.26492935,0.30824745,-0.20690835,0.6354038,-0.24855094,0.053071383,0.098634824,0.09855228,0.699538
ACH-000900,0.0,-0.026647544,-0.559358,-0.045274384,0.05821968,0.0,-0.038567476,-0.22212322,-0.5805013,-0.3487042,0.07333707,-0.18090068,-0.22180833,0.5940834,0.0,0.0,0.0,0.4,0.25,0.0,1.0,1.0,0.0,0.2,1.0,0.16666667,0.228,0.228,1.3604858,0.620684,0.51653326,-0.41349727,0.16956177,0.36681616,1.4460983,-0.27292383,0.32998317,0.38249534,0.88991576,0.56761384,0.42002723,0.94787943,-0.34696868,0.18018721,0.059375513,-0.43459302,0.21254432,-0.96082395,-0.07730419,0.063102365,0.38330528,0.854925,0.17768885,0.013266836,0.06298575,0.69229704,0.54475665,0.5292664,0.38223013,0.6756901,0.087440565,-0.15325992,0.6234758,0.34992063,0.7695505,0.6697153,-0.5411496,-0.28451553,0.11748706,0.7135317
ACH-000903,0.0,0.9682956,0.15475273,0.61347765,0.21003398,0.0,0.9072381,0.41599807,-0.16919678,-0.9082091,-0.6045145,-0.12371625,0.11464841,0.71826726,0.33333334,0.0,0.0,0.4,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.114,0.114,-0.335461,-0.1435965,0.14560385,0.49906364,0.04413898,0.20793295,0.004214291,0.09702499,0.44015074,1.3825794,1.3382311,-0.013827905,0.09132825,0.63332415,-1.3365296,-1.3305304,-0.56557924,0.15972432,-0.91361564,-1.1787919,-1.2658124,-0.033715665,-1.0764041,-0.63429755,-0.9815754,-1.2213371,-0.668522,1.1411252,0.12341122,0.1502751,-0.05226428,-1.1013217,0.3232395,0.26542166,-0.27055585,0.045779575,-0.15523706,0.12038801,0.84306604,1.0867003,-0.2663569,0.7682619
ACH-000905,0.0,0.42197093,0.48707375,0.69145876,0.7669012,0.0,0.39507425,-0.22513807,-0.9434371,0.16241436,-0.19582656,0.053105056,0.15509804,0.68779784,0.0,0.0,0.0,0.4,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.076,0.076,0.2065095,0.025782062,0.23935102,-0.23845609,0.028568361,-0.11675026,0.090721756,-0.72144604,0.17046553,0.13703527,0.04745673,-0.08894283,0.1541426,0.54900575,0.08120669,-0.26371378,-0.82754815,0.10633048,-0.42518285,0.11521,-0.42917374,-0.43002042,0.39445934,-1.0248417,-0.9815754,-0.62115175,-0.24276538,0.92868114,0.75826013,0.3654348,0.31915277,-0.995557,-0.2427648,-0.763094,-0.48109403,0.43438894,0.43506682,0.44216454,0.14636506,-0.5709204,0.17990857,0.6940483
ACH-000906,0.0,-0.042750087,-0.30482116,0.3751183,0.060706403,0.0,0.50761616,-0.4442518,0.045879908,-1.4733633,0.16773057,-0.13383189,-0.17395312,0.70823526,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.114,0.1078665,-0.13993263,0.33112326,-0.7921965,-0.12301906,-0.10300711,-0.082200184,-0.068715505,-0.054483823,0.17592494,-0.35541335,-0.10825471,-0.04902006,0.36620623,0.35475788,0.18099229,0.23268344,0.006926294,0.6405642,0.29885113,-0.61409706,0.55401736,-0.55426514,0.60040295,-0.5876513,0.7021429,0.09248522,0.6349972,0.8427667,1.126211,0.07542626,1.1798987,-0.26341176,-0.38500914,-0.45126402,-0.052151065,0.3429775,1.152378,-1.3116709,-1.8162816,-0.024812793,0.8540313
ACH-000910,0.0,-1.6874988,-1.057817,0.26817045,-0.05347532,0.0,-1.2179779,-0.9864033,0.9619416,0.82471645,-0.68228596,-0.13709725,-0.25374153,0.88505495,0.0,0.0,0.0,0.2,0.0,0.6666667,0.6666667,0.0,0.0,0.2,0.0,0.0,0.141,0.141,-0.6816489,-0.36082536,0.2534508,-0.25390583,0.0020990642,0.31078944,-0.19973795,1.438679,0.100677535,-0.022970729,-0.96753603,0.03699447,0.015136508,0.6872781,-0.04444455,-0.40501934,-0.7883015,-0.42146116,-0.64097756,0.11521,-0.84732884,-0.23995,-2.1463873,0.03254805,-0.9815754,-0.54640836,-0.3106377,0.91488105,0.82820123,0.6356429,-0.33609846,2.0001607,-0.69349396,-0.857,-0.34058857,-0.23094659,-0.03480783,-0.14412545,-0.5633316,-1.6532313,0.0005646892,0.68537176
