compound,model_family,strategy,omics_layer_model,fold,feature,omics_layer,importance
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Peripheral Nervous System,meta,0.008913106722557951
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Pancreas,meta,0.0081282660931477
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::pi3k_akt_mtor,meth,0.007897193551113756
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::chromatin_hdac,expr,0.007771716626428059
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::pi3k_akt_mtor,prot,0.007684465175373392
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Bladder/Urinary Tract,meta,0.007649262480982211
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Biliary Tract,meta,0.007442611719016307
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::receptor_tyrosine_kinase,expr,0.0074045901025747785
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_CNS/Brain,meta,0.007389717746045113
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::apoptosis,prot,0.007372923472243574
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Cervix,meta,0.00727978805549551
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Skin,meta,0.007222614054169175
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::oxidative_stress_ferroptosis,prot,0.00692694669508145
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::drug_transport_metabolism,expr,0.006813781637160003
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::drug_transport_metabolism,mut,0.006499262631950673
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::proteasome_er_stress,prot,0.006437443971604226
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::receptor_tyrosine_kinase,meth,0.006346545622652324
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::emt_adhesion,cnv,0.005965983437569465
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::microtubule_spindle,cnv,0.005948987954375425
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::dna_damage_repair,mut,0.005786022250034822
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::global_mean,meth,0.005725874548278815
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::receptor_tyrosine_kinase,cnv,0.005403230310581976
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::microtubule_spindle,mut,0.005001179653634111
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::global_abs_mean,meth,0.0049715972726256785
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::microtubule_spindle,prot,0.004861619061185079
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::proteasome_er_stress,cnv,0.004765906734003693
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::dna_damage_repair,prot,0.004605644782124213
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::microtubule_spindle,meth,0.004362336749525445
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::cell_cycle_mitosis,mut,0.004261496101839814
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Soft Tissue,meta,0.004250654832676617
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::drug_transport_metabolism,prot,0.004122100330368304
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::oxidative_stress_ferroptosis,expr,0.00403235502424429
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Bone,meta,0.0039090045300909405
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::drug_transport_metabolism,meth,0.003729784731881294
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Breast,meta,0.003710718101011686
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::apoptosis,meth,0.003330982127748912
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::dna_damage_repair,meth,0.0032251406166293184
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Uterus,meta,0.003175695733633511
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::mapk_signaling,expr,0.023599126669389653
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Myeloid,meta,0.016246134034525985
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::dna_damage_repair,expr,0.014050081926646685
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::global_abs_mean,meth,0.012776830996304042
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::global_abs_mean,expr,0.01276936413181811
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::pi3k_akt_mtor,meth,0.012639023966522542
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::global_mean,expr,0.012598370926914768
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Kidney,meta,0.012130777369618546
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::apoptosis,expr,0.01133508368759784
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Ovary/Fallopian Tube,meta,0.011054655749531317
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Lymphoid,meta,0.010928019574746328
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Peripheral Nervous System,meta,0.010808013417918871
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::emt_adhesion,meth,0.010680783493218816
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::receptor_tyrosine_kinase,expr,0.010497131518737208
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::pi3k_akt_mtor,prot,0.010416249218385977
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Skin,meta,0.00951456014996234
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Prostate,meta,0.00936119973665863
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::oxidative_stress_ferroptosis,meth,0.009309517443289722
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::chromatin_hdac,expr,0.009028393184340578
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::oxidative_stress_ferroptosis,prot,0.008991945236643732
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Bladder/Urinary Tract,meta,0.008443755103268443
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Pancreas,meta,0.008342533320779765
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Breast,meta,0.008071174122863088
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Biliary Tract,meta,0.007889467284909493
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::microtubule_spindle,cnv,0.007857830525086462
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_CNS/Brain,meta,0.007733995605834607
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::global_mean,cnv,0.007532548161339358
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Cervix,meta,0.007390285080283119
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::dna_damage_repair,mut,0.007283566808778452
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Bone,meta,0.007277124126251093
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::apoptosis,prot,0.006688826967701006
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Uterus,meta,0.006415306353571431
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::cell_cycle_mitosis,mut,0.006381803210965426
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::global_mean,meth,0.006353905709860879
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::receptor_tyrosine_kinase,meth,0.006317160063500811
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::emt_adhesion,prot,0.006292502490652709
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::apoptosis,meth,0.006059289350035678
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::oxidative_stress_ferroptosis,expr,0.005906607268371212
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::emt_adhesion,cnv,0.005857402456225676
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::receptor_tyrosine_kinase,cnv,0.005713206128930107
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::cell_cycle_mitosis,prot,0.005610914390270316
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Lung,meta,0.005531342992241444
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::global_mean,prot,0.0053434746528665915
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::dna_damage_repair,cnv,0.0051151826869786825
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::proteasome_er_stress,prot,0.00468972861539425
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Soft Tissue,meta,0.004680579196509171
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::microtubule_spindle,expr,0.00462135336217103
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::drug_transport_metabolism,expr,0.004197419012657997
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::emt_adhesion,mut,0.004170570192923822
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::dna_damage_repair,prot,0.004131339262166843
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::mapk_signaling,expr,0.022750653995258677
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Myeloid,meta,0.018293791911307745
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::dna_damage_repair,expr,0.015206024341393962
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::apoptosis,expr,0.014965893913097814
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::global_mean,expr,0.014239784025285664
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::global_abs_mean,expr,0.014235884319692478
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Lymphoid,meta,0.013726813164054039
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Kidney,meta,0.01236872681819577
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::receptor_tyrosine_kinase,expr,0.01196908075722037
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::dna_damage_repair,mut,0.011917615600941157
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::pi3k_akt_mtor,meth,0.011645887898264803
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::emt_adhesion,meth,0.011622736648813697
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Breast,meta,0.01129064890205212
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::oxidative_stress_ferroptosis,prot,0.009614963094970907
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::pi3k_akt_mtor,prot,0.009168239285106721
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::microtubule_spindle,cnv,0.009014475099074723
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bone,meta,0.00886310890124269
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Ovary/Fallopian Tube,meta,0.00875012957248071
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Biliary Tract,meta,0.008405212099420929
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::global_abs_mean,meth,0.008309887222132354
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bladder/Urinary Tract,meta,0.008308534744226773
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Cervix,meta,0.0077940008222298655
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::apoptosis,prot,0.0076982165159640795
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::drug_transport_metabolism,expr,0.007617179832460937
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Pancreas,meta,0.007267508258647149
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::drug_transport_metabolism,prot,0.006800361931422763
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::oxidative_stress_ferroptosis,meth,0.006580983069170989
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::oxidative_stress_ferroptosis,expr,0.006500233042064412
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Skin,meta,0.006439472204914248
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Peripheral Nervous System,meta,0.006113051874832947
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::proteasome_er_stress,prot,0.005918031781876887
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Lung,meta,0.005670376706094392
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::global_mean,cnv,0.005415712965688472
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::chromatin_hdac,cnv,0.005347391374626958
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Uterus,meta,0.004863013443178326
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::proteasome_er_stress,cnv,0.004671945716842018
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::chromatin_hdac,expr,0.0046415469254658575
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::global_mean,meth,0.004591892550587836
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_CNS/Brain,meta,0.004586005934306472
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bowel,meta,0.004552797760453383
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::apoptosis,cnv,0.004066122324546106
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::dna_damage_repair,meth,0.003996296296713577
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::cell_cycle_mitosis,mut,0.00392463676920317
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::mapk_signaling,mut,0.0038138503554916306
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Soft Tissue,meta,0.0037834683982518706
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::pi3k_akt_mtor,mut,0.0037300934308295225
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Prostate,meta,0.0034831072390421507
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::receptor_tyrosine_kinase,mut,0.0034661630133797135
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::chromatin_hdac,mut,0.003430961207203031
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::drug_transport_metabolism,meth,0.003428930930901653
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::mapk_signaling,expr,0.02099112221149322
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Myeloid,meta,0.018293117782033533
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::global_abs_mean,expr,0.01609531117448703
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::dna_damage_repair,expr,0.012856831315001887
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Lymphoid,meta,0.012040635640477184
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Skin,meta,0.011843632498567989
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::apoptosis,expr,0.01164271033024494
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_CNS/Brain,meta,0.011636513204960305
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::oxidative_stress_ferroptosis,meth,0.011441452651073962
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,cnv::microtubule_spindle,cnv,0.011156090818670694
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::apoptosis,prot,0.010856783090133394
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::global_mean,expr,0.010163195836712212
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Pancreas,meta,0.009677693948915036
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Prostate,meta,0.009421951483466542
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::emt_adhesion,meth,0.009206492911993821
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Ovary/Fallopian Tube,meta,0.009039505116393527
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::chromatin_hdac,expr,0.008452637957148918
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Bone,meta,0.008147667782046106
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Breast,meta,0.008061274165210994
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Kidney,meta,0.007971553993625466
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Cervix,meta,0.007787357097712377
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,mut::dna_damage_repair,mut,0.007780035159929851
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::receptor_tyrosine_kinase,expr,0.007707987152147509
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::dna_damage_repair,meth,0.007580325421508087
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,mut::chromatin_hdac,mut,0.007505784316470853
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,cnv::receptor_tyrosine_kinase,cnv,0.007499873399324734
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Peripheral Nervous System,meta,0.007387024903495765
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::global_mean,meth,0.006876456181674367
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Esophagus/Stomach,meta,0.006695473194100268
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::pi3k_akt_mtor,prot,0.006555995760379643
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::global_abs_mean,meth,0.00655523065849358
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::pi3k_akt_mtor,meth,0.006357909088347435
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,cnv::dna_damage_repair,cnv,0.006355952125954607
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::drug_transport_metabolism,expr,0.006318059321515303
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::chromatin_hdac,prot,0.006263294871545205
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::oxidative_stress_ferroptosis,prot,0.0059896020552711714
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::cell_cycle_mitosis,prot,0.005974572214033141
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,mut::cell_cycle_mitosis,mut,0.005709334503120965
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::emt_adhesion,prot,0.005590501687547654
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,mut::drug_transport_metabolism,mut,0.005544719051477406
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Lung,meta,0.005198652303318442
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Bladder/Urinary Tract,meta,0.004966931984905727
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::proteasome_er_stress,prot,0.004931133422904516
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,cnv::proteasome_er_stress,cnv,0.004320000836377241
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::microtubule_spindle,prot,0.004298026281569316
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,mut::oxidative_stress_ferroptosis,mut,0.004228659593806177
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::apoptosis,meth,0.004181508807098577
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::drug_transport_metabolism,prot,0.004009380937460401
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,prot::global_mean,prot,0.003996972090381228
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::mapk_signaling,meth,0.003940230036171778
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::mapk_signaling,expr,0.022163694218895986
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Myeloid,meta,0.01687158015149626
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Ovary/Fallopian Tube,meta,0.016409178955245612
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::dna_damage_repair,expr,0.014669696292503583
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::emt_adhesion,meth,0.01441813001751141
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::global_mean,expr,0.013567555340880987
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::global_abs_mean,expr,0.013152278365646223
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Prostate,meta,0.012416744444760233
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Skin,meta,0.011740567659219207
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Lymphoid,meta,0.01114907265563236
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::apoptosis,expr,0.010824759826649618
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::oxidative_stress_ferroptosis,meth,0.010793734763084718
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::receptor_tyrosine_kinase,cnv,0.010364426658187247
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::receptor_tyrosine_kinase,expr,0.010308595227995576
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::global_abs_mean,meth,0.010113797724033698
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Kidney,meta,0.009476923270616099
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::microtubule_spindle,cnv,0.00925160150353078
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::oxidative_stress_ferroptosis,expr,0.008643399452727702
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Peripheral Nervous System,meta,0.008558771636700595
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Bone,meta,0.008450459865143563
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Pancreas,meta,0.008307036541902239
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Biliary Tract,meta,0.00807546346004948
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,prot::pi3k_akt_mtor,prot,0.008056168743032102
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::global_mean,meth,0.007701128779558812
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Bladder/Urinary Tract,meta,0.0071148374236272675
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,prot::oxidative_stress_ferroptosis,prot,0.007035979137910927
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Lung,meta,0.0069792536305141656
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::global_abs_mean,cnv,0.0068137253115281345
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::apoptosis,cnv,0.006209221292839245
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,mut::dna_damage_repair,mut,0.006178263646241274
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::global_mean,cnv,0.005788965290224859
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::pi3k_akt_mtor,meth,0.005702864084438947
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,mut::microtubule_spindle,mut,0.005686054964669009
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::proteasome_er_stress,cnv,0.005585317327595485
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,expr::drug_transport_metabolism,expr,0.0054853209339392
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,mut::mapk_signaling,mut,0.005399890538828405
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Liver,meta,0.00498392844134666
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Esophagus/Stomach,meta,0.004788341344218846
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::emt_adhesion,cnv,0.004555466728613141
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::drug_transport_metabolism,meth,0.004487536077604117
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,prot::proteasome_er_stress,prot,0.004312689232183919
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Soft Tissue,meta,0.004295389789556834
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,cnv::dna_damage_repair,cnv,0.004247932358340915
