Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,moa_class,library
gs_ind_0,Positive Regulation Of Protein Metabolic Process (GO:0051247),2/33,0.04759513326556754,0.16947830799913033,7.639933166248956,23.263785696402838,THBS1;PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Protein Polymerization (GO:0032273),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,MET,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/30,0.27703111185730994,0.32398553759583704,4.732260844584889,6.074450512591681,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),1/14,0.1401051591343623,0.22746484659461175,10.401129943502825,20.44198556529661,GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,ADGRG1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/14,0.1401051591343623,0.22746484659461175,10.401129943502825,20.44198556529661,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Response To External Stimulus (GO:0032103),3/39,0.007792814298994921,0.1565611624114373,9.548941469489415,46.35584449729302,GPRC5B;THBS1;S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),1/8,0.08255382446596186,0.18882476977297355,18.76271186440678,46.79992190048931,ADGRG1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Ruffle Assembly (GO:1900029),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/18,0.17651688603172916,0.2537430236706107,8.012106537530267,13.895706721930125,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/23,0.21993962600312228,0.28543888766549413,6.220338983050848,9.420095025440382,MET,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Synaptic Transmission (GO:0050806),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),1/192,0.8822757046674093,0.884411965453529,0.6859760145152012,0.08591896330770692,MET,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Transferase Activity (GO:0051347),1/40,0.35163597458331397,0.3882061159399786,3.5213473503540014,3.6803671767670703,MET,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),1/9,0.09239766755109105,0.1951665018681209,16.549351944167498,39.414822702220405,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Translation (GO:0045727),1/15,0.14935134021893906,0.23599791927725483,9.68030391583869,18.406650285310484,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),1/24,0.2283545167690002,0.28822795714136,5.953479985575189,8.792432396582589,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Vasculature Development (GO:1904018),1/24,0.2283545167690002,0.28822795714136,5.953479985575189,8.792432396582589,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/29,0.26912981253334584,0.3192542761856882,4.900089206066013,6.431668150854267,GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Positive Regulation Of Wound Healing (GO:0090303),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Protein Dephosphorylation (GO:0006470),1/27,0.25307603084561586,0.30906630315659284,5.273744803325871,7.246469831416827,DUSP6,Kinase inhibitor,GO_BP
gs_ind_0,Protein Modification Process (GO:0036211),2/106,0.31453543167546844,0.35862765895397714,2.2416687652144716,2.5928453409797987,THBS1;PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Protein Peptidyl-Prolyl Isomerization (GO:0000413),1/2,0.021287310365956994,0.1565611624114373,94.01694915254237,361.9317974849348,PPIC,Kinase inhibitor,GO_BP
gs_ind_0,Protein Phosphorylation (GO:0006468),1/76,0.563383400894789,0.5759030320257843,1.8180491637669771,1.0431873133104856,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Protein Retention In ER Lumen (GO:0006621),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,KDELR3,Kinase inhibitor,GO_BP
gs_ind_0,Rac Protein Signal Transduction (GO:0016601),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Ras Protein Signal Transduction (GO:0007265),4/32,0.0003111964289909262,0.06441766080112173,16.36444885799404,132.1443358096754,ADGRG1;PLK2;EPS8;RGL3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Actin Cytoskeleton Organization (GO:0032956),2/22,0.022386950883439363,0.1565611624114373,11.7864783910997,44.780096730410214,CORO1A;EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Actin Filament Length (GO:0030832),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Actin Filament-Based Process (GO:0032970),1/12,0.12132046229014064,0.21743147787064165,12.218865143699336,25.773494005998238,CORO1A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Actin Nucleation (GO:0051125),1/6,0.06255558460384208,0.1773836440136344,25.604006163328197,70.9666178357158,CORO1A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Adipose Tissue Development (GO:1904177),1/4,0.042136264660081545,0.1674538890204795,40.26392251815981,127.50966273621823,PLAAT3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Angiogenesis (GO:0045765),1/54,0.44370122921257726,0.4710059202410436,2.5865674006019326,2.1018546286148556,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Apoptotic Process (GO:0042981),5/135,0.012940420934061704,0.1565611624114373,4.370745999549245,19.00137880155174,TNFRSF12A;PHLDA1;THBS1;PLK2;DUSP6,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Autophagy (GO:0010506),2/37,0.05848167125779337,0.1773836440136344,6.769211761798863,19.218075724712417,MET;PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of BMP Signaling Pathway (GO:0030510),1/25,0.23668162630026987,0.2942528326976328,5.708405396056728,8.226037029195984,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Blood Coagulation (GO:0030193),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),1/55,0.44976994307571305,0.476226998550755,2.538174467423418,2.0280497886350033,GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Adhesion (GO:0030155),1/52,0.43136909789772626,0.46027527456097594,2.68899127859141,2.260880149399826,ADGRG1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Differentiation (GO:0045595),1/59,0.47341108347469263,0.4974421029404131,2.361147327249022,1.765645121635669,NREP,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Growth (GO:0001558),1/58,0.46759456377816894,0.4925805328350177,2.4030950626381724,1.8267215438323128,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Migration (GO:0030334),1/136,0.7767583660310561,0.7805290377108185,0.9904934642566765,0.25022436248839897,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),1/9,0.09239766755109105,0.1951665018681209,16.549351944167498,39.414822702220405,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell Population Proliferation (GO:0042127),3/199,0.35949633458068087,0.39477846821326756,1.670090215128383,1.7085879619538356,ADGRG1;S100A13;THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cell-Matrix Adhesion (GO:0001952),1/21,0.20284291951614766,0.27089344735382304,6.832162050434063,10.899507957226028,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cellular Component Size (GO:0032535),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),1/6,0.06255558460384208,0.1773836440136344,25.604006163328197,70.9666178357158,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844),2/12,0.006834529038041735,0.1565611624114373,23.095238095238095,115.14749248017552,ITGA3;NREP,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Centriole Replication (GO:0046599),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Centrosome Duplication (GO:0010824),1/6,0.06255558460384208,0.1773836440136344,25.604006163328197,70.9666178357158,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Chemotaxis (GO:0050920),1/8,0.08255382446596186,0.18882476977297355,18.76271186440678,46.79992190048931,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cytokine Production (GO:0001817),1/30,0.27703111185730994,0.32398553759583704,4.732260844584889,6.074450512591681,S100A13,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Cytoskeleton Organization (GO:0051493),2/23,0.024357628162335457,0.1565611624114373,11.234190126478989,41.73400756777491,CORO1A;S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604),1/2,0.021287310365956994,0.1565611624114373,94.01694915254237,361.9317974849348,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1/67,0.5177829572158265,0.5345689383724492,2.070982541098509,1.3631188985996203,DUSP6,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),1/12,0.12132046229014064,0.21743147787064165,12.218865143699336,25.773494005998238,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),2/7,0.00224822407085123,0.1565611624114373,44.17065390749601,269.33562752689716,MET;THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Endothelial Cell Migration (GO:0010594),1/24,0.2283545167690002,0.28822795714136,5.953479985575189,8.792432396582589,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Endothelial Cell Proliferation (GO:0001936),1/23,0.21993962600312228,0.28543888766549413,6.220338983050848,9.420095025440382,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,GPRC5A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Exosomal Secretion (GO:1903541),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,SDC4,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Extracellular Exosome Assembly (GO:1903551),1/2,0.021287310365956994,0.1565611624114373,94.01694915254237,361.9317974849348,SDC4,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),2/18,0.01522530767015278,0.1565611624114373,14.665071770334928,61.37033745856216,THBS1;TNFRSF12A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Fibrinolysis (GO:0051917),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Fibroblast Migration (GO:0010762),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Focal Adhesion Assembly (GO:0051893),1/14,0.1401051591343623,0.22746484659461175,10.401129943502825,20.44198556529661,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of GTPase Activity (GO:0043087),1/45,0.3860909897612742,0.41953194163036095,3.1199771472100553,2.969226754487061,RGL3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Granulocyte Chemotaxis (GO:0071622),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),3/46,0.012308480370856075,0.1565611624114373,7.9918495297805645,35.14389292288272,S100A13;PLK2;GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Inflammatory Response (GO:0050727),2/54,0.11249799191907355,0.21074284459048165,4.548872180451128,9.938466494726677,GPRC5B;S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Interleukin-12 Production (GO:0032655),1/10,0.10213937416056053,0.19946085331354743,14.801962533452274,33.76944873592447,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),1/12,0.12132046229014064,0.21743147787064165,12.218865143699336,25.773494005998238,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Kinase Activity (GO:0043549),1/28,0.2611450690431787,0.31612297831542685,5.080123266563945,6.820975873837755,MET,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746),1/4,0.042136264660081545,0.1674538890204795,40.26392251815981,127.50966273621823,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of MAP Kinase Activity (GO:0043405),1/32,0.29258673885641845,0.33554268666636355,4.428571428571429,5.442688215474112,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of MAPK Cascade (GO:0043408),1/52,0.43136909789772626,0.46027527456097594,2.68899127859141,2.260880149399826,DUSP6,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Macrophage Activation (GO:0043030),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Macrophage Chemotaxis (GO:0010758),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Macrophage Cytokine Production (GO:0010935),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Microtubule Polymerization (GO:0031113),1/9,0.09239766755109105,0.1951665018681209,16.549351944167498,39.414822702220405,MET,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Mononuclear Cell Migration (GO:0071675),1/9,0.09239766755109105,0.1951665018681209,16.549351944167498,39.414822702220405,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Multicellular Organismal Development (GO:2000026),1/11,0.11177996785246573,0.21034957586782185,13.387409200968523,29.334797783349753,DUSP6,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Neuron Differentiation (GO:0045664),2/25,0.028503888018525464,0.1565611624114373,10.270623366927959,36.539948545240875,GPRC5B;NREP,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Neuron Projection Development (GO:0010975),1/52,0.43136909789772626,0.46027527456097594,2.68899127859141,2.260880149399826,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Neurotransmitter Secretion (GO:0046928),1/11,0.11177996785246573,0.21034957586782185,13.387409200968523,29.334797783349753,MYOF,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Neurotransmitter Transport (GO:0051588),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,MYOF,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749),1/2,0.021287310365956994,0.1565611624114373,94.01694915254237,361.9317974849348,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Organelle Assembly (GO:1902115),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Organelle Organization (GO:0033043),1/14,0.1401051591343623,0.22746484659461175,10.401129943502825,20.44198556529661,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Phosphorylation (GO:0042325),1/21,0.20284291951614766,0.27089344735382304,6.832162050434063,10.899507957226028,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Plasminogen Activation (GO:0010755),1/8,0.08255382446596186,0.18882476977297355,18.76271186440678,46.79992190048931,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Protein Catabolic Process (GO:0042176),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,PLK2,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Protein Kinase B Signaling (GO:0051896),1/31,0.28484980927774256,0.32940732134353473,4.575437621561544,5.745803555628402,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,GPRC5B,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Ras Protein Signal Transduction (GO:0046578),1/13,0.13076186133430107,0.21917170280324147,11.23728813559322,22.860885722554244,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/10,0.10213937416056053,0.19946085331354743,14.801962533452274,33.76944873592447,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Response To Wounding (GO:1903034),1/2,0.021287310365956994,0.1565611624114373,94.01694915254237,361.9317974849348,TNFRSF12A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Rho Protein Signal Transduction (GO:0035023),4/19,3.6955170650867956e-05,0.015299440649459334,30.231892878880096,308.5408030171004,ADGRG1;ITGA3;MET;EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Ruffle Assembly (GO:1900027),1/8,0.08255382446596186,0.18882476977297355,18.76271186440678,46.79992190048931,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Secretion By Cell (GO:1903530),1/12,0.12132046229014064,0.21743147787064165,12.218865143699336,25.773494005998238,MYOF,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Signal Transduction (GO:0009966),1/38,0.33733688503659515,0.37745262271662267,3.711864406779661,4.033583532398474,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Sprouting Angiogenesis (GO:1903670),1/7,0.07260681135934059,0.18217709031980003,21.65710560625815,56.800015965409045,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Stress Fiber Assembly (GO:0051492),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,MET,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of T Cell Proliferation (GO:0042129),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,SDC4,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),3/31,0.004060304102416715,0.1565611624114373,12.265071770334929,67.53758588898494,ITGA3;THBS1;NREP,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Translation (GO:0006417),1/29,0.26912981253334584,0.3192542761856882,4.900089206066013,6.431668150854267,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),2/14,0.009298989933504706,0.1565611624114373,19.385964912280702,90.68462615603885,ITGA3;NREP,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/27,0.25307603084561586,0.30906630315659284,5.273744803325871,7.246469831416827,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Wnt Signaling Pathway (GO:0030111),1/22,0.21143606087960992,0.2778873942989159,6.512022073314939,10.118592442281463,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of Wound Healing (GO:0061041),1/18,0.17651688603172916,0.2537430236706107,8.012106537530267,13.895706721930125,TNFRSF12A,Kinase inhibitor,GO_BP
gs_ind_0,Regulation Of cGMP-mediated Signaling (GO:0010752),1/1,0.010699001426533523,0.1565611624114373,282.1525423728813,1280.2967493643682,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Renal Filtration (GO:0097205),1/6,0.06255558460384208,0.1773836440136344,25.604006163328197,70.9666178357158,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Respiratory System Development (GO:0060541),1/12,0.12132046229014064,0.21743147787064165,12.218865143699336,25.773494005998238,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Respiratory Tube Development (GO:0030323),1/10,0.10213937416056053,0.19946085331354743,14.801962533452274,33.76944873592447,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Response To Axon Injury (GO:0048678),1/4,0.042136264660081545,0.1674538890204795,40.26392251815981,127.50966273621823,NREP,Kinase inhibitor,GO_BP
gs_ind_0,Response To Calcium Ion (GO:0051592),1/25,0.23668162630026987,0.2942528326976328,5.708405396056728,8.226037029195984,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Endoplasmic Reticulum Stress (GO:0034976),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Glucose (GO:0009749),1/11,0.11177996785246573,0.21034957586782185,13.387409200968523,29.334797783349753,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Hexose (GO:0009746),1/5,0.05239909039586638,0.16947830799913033,31.305084745762713,92.31450149469747,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Ketone (GO:1901654),1/6,0.06255558460384208,0.1773836440136344,25.604006163328197,70.9666178357158,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Lipid (GO:0033993),1/28,0.2611450690431787,0.31612297831542685,5.080123266563945,6.820975873837755,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Response To Lipopolysaccharide (GO:0032496),1/41,0.35867321074919706,0.39477846821326756,3.433145009416196,3.52015319980383,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Response To Magnesium Ion (GO:0032026),1/3,0.03176603295304525,0.1565611624114373,56.389830508474574,194.50869641579146,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Metal Ion (GO:0010038),1/15,0.14935134021893906,0.23599791927725483,9.68030391583869,18.406650285310484,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Molecule Of Bacterial Origin (GO:0002237),1/19,0.18538425624675015,0.2575472553226663,7.576271186440678,12.768475806896825,S100A9,Kinase inhibitor,GO_BP
gs_ind_0,Response To Progesterone (GO:0032570),1/4,0.042136264660081545,0.1674538890204795,40.26392251815981,127.50966273621823,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,Response To Steroid Hormone (GO:0048545),1/10,0.10213937416056053,0.19946085331354743,14.801962533452274,33.76944873592447,THBS1,Kinase inhibitor,GO_BP
gs_ind_0,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",1/8,0.08255382446596186,0.18882476977297355,18.76271186440678,46.79992190048931,KDELR3,Kinase inhibitor,GO_BP
gs_ind_0,Rho Protein Signal Transduction (GO:0007266),1/15,0.14935134021893906,0.23599791927725483,9.68030391583869,18.406650285310484,EPS8,Kinase inhibitor,GO_BP
gs_ind_0,Semaphorin-Plexin Signaling Pathway (GO:0071526),1/16,0.15850137958553345,0.24213863892402526,9.052487698195735,16.674609754451126,MET,Kinase inhibitor,GO_BP
gs_ind_0,Skin Development (GO:0043588),1/30,0.27703111185730994,0.32398553759583704,4.732260844584889,6.074450512591681,ITGA3,Kinase inhibitor,GO_BP
gs_ind_0,Skin Epidermis Development (GO:0098773),1/10,0.10213937416056053,0.19946085331354743,14.801962533452274,33.76944873592447,MET,Kinase inhibitor,GO_BP
gs_ind_0,Small GTPase Mediated Signal Transduction (GO:0007264),2/23,0.024357628162335457,0.1565611624114373,11.234190126478989,41.73400756777491,PLK2;RGL3,Kinase inhibitor,GO_BP
gs_ind_0,Sprouting Angiogenesis (GO:0002040),1/17,0.16755624278941936,0.24686222247266765,8.500770416024654,15.186084052039565,THBS1,Kinase inhibitor,GO_BP
