compound,model_family,strategy,omics_layer_model,fold,omics_layer,raw_importance,importance_fraction
KX2-391,RidgeCV,single_omics,expr,5,expr,1.0381575692781453,1.0
KX2-391,RidgeCV,single_omics,mut,1,mut,1.3840293215710606,1.0
KX2-391,RidgeCV,single_omics,mut,2,mut,1.3786677397421063,1.0
KX2-391,RidgeCV,single_omics,mut,3,mut,1.4119530301291114,1.0
KX2-391,RidgeCV,single_omics,mut,4,mut,1.4196476944950869,1.0
KX2-391,RidgeCV,single_omics,mut,5,mut,1.428710306261443,1.0
KX2-391,RidgeCV,single_omics,cnv,1,cnv,0.828697538401254,1.0
KX2-391,RidgeCV,single_omics,cnv,2,cnv,0.8227375349222241,1.0
KX2-391,RidgeCV,single_omics,cnv,3,cnv,0.878516133474741,1.0
KX2-391,RidgeCV,single_omics,cnv,4,cnv,0.9209520832993725,1.0
KX2-391,RidgeCV,single_omics,cnv,5,cnv,0.9186688419231084,1.0
KX2-391,RidgeCV,early_fusion,multiomics,1,cnv,0.44811345680047426,0.22848582729382183
KX2-391,RidgeCV,early_fusion,multiomics,1,expr,0.729912621505761,0.372170678309274
KX2-391,RidgeCV,early_fusion,multiomics,1,mut,0.7832047871172986,0.3993434943969042
KX2-391,RidgeCV,early_fusion,multiomics,2,cnv,0.42878226684007287,0.22403277524883516
KX2-391,RidgeCV,early_fusion,multiomics,2,expr,0.7025259413799306,0.36706004073239623
KX2-391,RidgeCV,early_fusion,multiomics,2,mut,0.7826182981307778,0.4089071840187686
KX2-391,RidgeCV,early_fusion,multiomics,3,cnv,0.39494884753960297,0.20940923597651923
KX2-391,RidgeCV,early_fusion,multiomics,3,expr,0.6994035835479181,0.37083680831686167
KX2-391,RidgeCV,early_fusion,multiomics,3,mut,0.7916620309674768,0.4197539557066192
KX2-391,RidgeCV,early_fusion,multiomics,4,cnv,0.43077930363069356,0.2296686886591683
KX2-391,RidgeCV,early_fusion,multiomics,4,expr,0.7189353832692514,0.383298234883819
KX2-391,RidgeCV,early_fusion,multiomics,4,mut,0.7259406588314721,0.3870330764570127
KX2-391,RidgeCV,early_fusion,multiomics,5,cnv,0.45047836947420683,0.22957242908817635
KX2-391,RidgeCV,early_fusion,multiomics,5,expr,0.7191192831271359,0.3664769982726046
KX2-391,RidgeCV,early_fusion,multiomics,5,mut,0.7926517832888129,0.403950572639219
KX2-391,RidgeCV,signal_fusion,signal_multiomics,1,expr,1.046899529427152,1.0
KX2-391,RidgeCV,signal_fusion,signal_multiomics,2,expr,1.0436385393194152,1.0
KX2-391,RidgeCV,signal_fusion,signal_multiomics,3,expr,1.028426992903936,1.0
KX2-391,RidgeCV,signal_fusion,signal_multiomics,4,expr,1.0239372404391522,1.0
KX2-391,RidgeCV,signal_fusion,signal_multiomics,5,expr,1.0381575692781453,1.0
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.4460681496456659,0.22670340779240347
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.725368274129724,0.368650978063169
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.015166486522803968,0.007708001976129494
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.781025869477974,0.396937612168298
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.4275060373175125,0.22247238353853063
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.6991931279090428,0.3638572280656618
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.013556790798115871,0.007054898173870791
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.7813580012576787,0.40661549022193694
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.39142842899178903,0.20714013469201648
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.6927902117212382,0.366617872234973
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.016233737019421685,0.008590736450643241
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,mut,0.7892269428578321,0.4176512566223673
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.42793220159442036,0.22728571787389748
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.7121496563797268,0.3782408645127445
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.02035116075231067,0.010809021064369297
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.72236105033091,0.3836643965489887
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.4481272303589972,0.22788562561877626
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.711921923699083,0.36203283795970054
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.01669873554248145,0.00849178880090003
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,mut,0.7897088763415657,0.4015897476206231
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,1.039484877122859,0.9792275407834788
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.022050704577762245,0.02077245921652118
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,1.0379856556628957,0.9827573596501102
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.018211629934078353,0.017242640349889694
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,1.0187961448451,0.9760683473215904
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.024979270719555892,0.023931652678409503
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1.0171284424974325,0.972811120585154
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.028427494286700227,0.02718887941484609
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,1.0260031173005446,0.9752416766352926
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.026046996923844847,0.024758323364707454
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,1,expr,1.039484877122859,0.9792275407834788
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,1,meta,0.022050704577762245,0.02077245921652118
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,2,expr,1.0379856556628957,0.9827573596501102
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,2,meta,0.018211629934078353,0.017242640349889694
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,3,expr,1.0187961448451,0.9760683473215904
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,3,meta,0.024979270719555892,0.023931652678409503
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,4,expr,1.0171284424974325,0.972811120585154
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,4,meta,0.028427494286700227,0.02718887941484609
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,5,expr,1.0260031173005446,0.9752416766352926
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,5,meta,0.026046996923844847,0.024758323364707454
KX2-391,RidgeSelectK,single_omics,expr,1,expr,1.046899529427152,1.0
KX2-391,RidgeSelectK,single_omics,expr,2,expr,1.0436385393194152,1.0
KX2-391,RidgeSelectK,single_omics,expr,3,expr,1.028426992903936,1.0
KX2-391,RidgeSelectK,single_omics,expr,4,expr,1.0239372404391522,1.0
KX2-391,RidgeSelectK,single_omics,expr,5,expr,1.0381575692781453,1.0
KX2-391,RidgeSelectK,single_omics,mut,1,mut,1.3840293215710606,1.0
KX2-391,RidgeSelectK,single_omics,mut,2,mut,1.3786677397421063,1.0
KX2-391,RidgeSelectK,single_omics,mut,3,mut,1.4119530301291114,1.0
KX2-391,RidgeSelectK,single_omics,mut,4,mut,1.4196476944950869,1.0
KX2-391,RidgeSelectK,single_omics,mut,5,mut,1.428710306261443,1.0
KX2-391,RidgeSelectK,single_omics,cnv,1,cnv,0.828697538401254,1.0
KX2-391,RidgeSelectK,single_omics,cnv,2,cnv,0.8227375349222241,1.0
KX2-391,RidgeSelectK,single_omics,cnv,3,cnv,0.878516133474741,1.0
KX2-391,RidgeSelectK,single_omics,cnv,4,cnv,0.9209520832993725,1.0
KX2-391,RidgeSelectK,single_omics,cnv,5,cnv,0.9186688419231084,1.0
KX2-391,RidgeSelectK,early_fusion,multiomics,1,cnv,0.15172867009384478,0.1495144343699176
KX2-391,RidgeSelectK,early_fusion,multiomics,1,expr,0.7741719526657046,0.7628741590911967
KX2-391,RidgeSelectK,early_fusion,multiomics,1,mut,0.08890888866493867,0.08761140653888556
KX2-391,RidgeSelectK,early_fusion,multiomics,2,cnv,0.1673764282437879,0.16770521384003922
KX2-391,RidgeSelectK,early_fusion,multiomics,2,expr,0.7645900889461977,0.7660920101600731
KX2-391,RidgeSelectK,early_fusion,multiomics,2,mut,0.06607298564523979,0.06620277599988779
KX2-391,RidgeSelectK,early_fusion,multiomics,3,cnv,0.1380838037001141,0.14027853444189411
KX2-391,RidgeSelectK,early_fusion,multiomics,3,expr,0.7691770943919619,0.7814025442253204
KX2-391,RidgeSelectK,early_fusion,multiomics,3,mut,0.07709358101257201,0.07831892133278553
KX2-391,RidgeSelectK,early_fusion,multiomics,4,cnv,0.13978948193718818,0.14386618202176743
KX2-391,RidgeSelectK,early_fusion,multiomics,4,expr,0.7659574499001369,0.7882951734364119
KX2-391,RidgeSelectK,early_fusion,multiomics,4,mut,0.06591631780696972,0.0678386445418207
KX2-391,RidgeSelectK,early_fusion,multiomics,5,cnv,0.1676421333290269,0.1689754434826503
KX2-391,RidgeSelectK,early_fusion,multiomics,5,expr,0.7663617260613056,0.7724568398039854
KX2-391,RidgeSelectK,early_fusion,multiomics,5,mut,0.05810558488072042,0.058567716713364415
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,1,expr,1.046899529427152,1.0
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,2,expr,1.0436385393194152,1.0
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,3,expr,1.028426992903936,1.0
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,4,expr,1.0239372404391522,1.0
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,5,expr,1.0381575692781453,1.0
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.14884963951135577,0.1468268223825155
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.7671368439450332,0.7567117092037556
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.008647862459684156,0.008530340883086926
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.08914254509073756,0.08793112753064193
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.1664182850205411,0.16641803825175186
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.7604436357399016,0.7604425081369146
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.008371973937469168,0.008371961523317251
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.06476758812685784,0.06476749208801631
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.13434798053666577,0.1366179296114829
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.7636821609068254,0.7765853665053024
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.009097796557225379,0.009251513306784647
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,3,mut,0.07625675329659373,0.07754519057643001
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.13801273177660534,0.14190943493092545
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.7642863343497648,0.7858654809366546
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.009341912652273717,0.009605675712615287
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.06089993679742894,0.06261940841980473
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.1673529117584604,0.16871283073168378
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.7608342334921068,0.7670168143550984
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.009716390490166281,0.009795346414147426
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,5,mut,0.05403590972215388,0.05447500849907031
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,1.0258877861803528,0.9812919697234738
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.019558235832286382,0.01870803027652625
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,1.0214888918517078,0.9833361955684417
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.017310347365975084,0.016663804431558366
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,0.9996634531125591,0.9759774246835843
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.024605579992027074,0.024022575316415568
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1.0033909273219408,0.9745764210157524
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.026175257212009372,0.02542357898424765
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,1.0099086786119136,0.9771663825874685
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.023598712358440715,0.022833617412531534
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,1,expr,1.0258877861803528,0.9812919697234738
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,1,meta,0.019558235832286382,0.01870803027652625
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,2,expr,1.0214888918517078,0.9833361955684417
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,2,meta,0.017310347365975084,0.016663804431558366
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,3,expr,0.9996634531125591,0.9759774246835843
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,3,meta,0.024605579992027074,0.024022575316415568
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,4,expr,1.0033909273219408,0.9745764210157524
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,4,meta,0.026175257212009372,0.02542357898424765
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,5,expr,1.0099086786119136,0.9771663825874685
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,5,meta,0.023598712358440715,0.022833617412531534
KX2-391,XGBoost,single_omics,expr,1,expr,1.0000000266591087,1.0
KX2-391,XGBoost,single_omics,expr,2,expr,0.9999999552965164,1.0
KX2-391,XGBoost,single_omics,expr,3,expr,1.00000003434252,1.0
KX2-391,XGBoost,single_omics,expr,4,expr,0.9999999364372343,1.0
KX2-391,XGBoost,single_omics,expr,5,expr,1.0000000484287739,1.0
KX2-391,XGBoost,single_omics,mut,1,mut,0.9999999740393832,1.0
KX2-391,XGBoost,single_omics,mut,2,mut,1.0000000216532499,1.0
KX2-391,XGBoost,single_omics,mut,3,mut,0.9999999897554517,1.0
KX2-391,XGBoost,single_omics,mut,4,mut,0.9999999944120646,1.0
KX2-391,XGBoost,single_omics,mut,5,mut,1.0000000370200723,1.0
KX2-391,XGBoost,single_omics,cnv,1,cnv,0.9999999201390892,1.0
KX2-391,XGBoost,single_omics,cnv,2,cnv,1.0000000263098627,1.0
KX2-391,XGBoost,single_omics,cnv,3,cnv,0.9999999280553311,1.0
KX2-391,XGBoost,single_omics,cnv,4,cnv,0.9999999952269718,1.0
KX2-391,XGBoost,single_omics,cnv,5,cnv,0.9999999937135726,1.0
KX2-391,XGBoost,early_fusion,multiomics,1,cnv,0.22540090593975037,0.22540092278590804
KX2-391,XGBoost,early_fusion,multiomics,1,expr,0.7685708979843184,0.7685709554262637
KX2-391,XGBoost,early_fusion,multiomics,1,mut,0.0060281213372945786,0.006028121787828182
KX2-391,XGBoost,early_fusion,multiomics,2,cnv,0.2649972593644634,0.26499727463508616
KX2-391,XGBoost,early_fusion,multiomics,2,expr,0.7315640355227515,0.7315640776795589
KX2-391,XGBoost,early_fusion,multiomics,2,mut,0.0034386474872007966,0.0034386476853548787
KX2-391,XGBoost,early_fusion,multiomics,3,cnv,0.21904732228722423,0.21904734271309823
KX2-391,XGBoost,early_fusion,multiomics,3,expr,0.7684747346211225,0.7684748062803782
KX2-391,XGBoost,early_fusion,multiomics,3,mut,0.012477849842980504,0.012477851006523549
KX2-391,XGBoost,early_fusion,multiomics,4,cnv,0.19008746044710279,0.1900874678382201
KX2-391,XGBoost,early_fusion,multiomics,4,expr,0.8099125006701797,0.8099125321617799
KX2-391,XGBoost,early_fusion,multiomics,4,mut,0.0,0.0
KX2-391,XGBoost,early_fusion,multiomics,5,cnv,0.2228357815183699,0.22283579653849897
KX2-391,XGBoost,early_fusion,multiomics,5,expr,0.7664365727687255,0.766436624429981
KX2-391,XGBoost,early_fusion,multiomics,5,mut,0.010727578308433294,0.010727579031520088
KX2-391,XGBoost,signal_fusion,signal_multiomics,1,expr,1.0000000266591087,1.0
KX2-391,XGBoost,signal_fusion,signal_multiomics,2,expr,0.9999999552965164,1.0
KX2-391,XGBoost,signal_fusion,signal_multiomics,3,expr,1.00000003434252,1.0
KX2-391,XGBoost,signal_fusion,signal_multiomics,4,expr,0.9999999364372343,1.0
KX2-391,XGBoost,signal_fusion,signal_multiomics,5,expr,1.0000000484287739,1.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.2006678933976218,0.20066788554838746
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.7931496471865103,0.7931496161620283
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.0061824985314160585,0.006182498289584249
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.2490824176929891,0.2490824318725277
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.7459595642285421,0.7459596066938536
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.004957961151376367,0.004957961433618695
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.2242479768465273,0.22424797466668464
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.7695159064605832,0.7695158989803659
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,3,mut,0.006236126413568854,0.00623612635294947
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.18947281839791685,0.18947282066984342
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.8069777163909748,0.8069777260672657
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.0,0.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.0035494532203301787,0.0035494532628908854
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.24745756678748876,0.24745756696033588
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.7505974551895633,0.7505974557138496
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.0,0.0
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,5,mut,0.0019449773244559765,0.0019449773258145276
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,0.9999999838182703,1.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,0.9999999877763912,1.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,1.0000000270083547,1.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,0.9999999100691639,1.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,1.0000000183936208,1.0
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,1,expr,0.9999999838182703,1.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,2,expr,0.9999999877763912,1.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,3,expr,1.0000000270083547,1.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,4,expr,0.9999999100691639,1.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,5,expr,1.0000000183936208,1.0
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
KX2-391,LightGBM,single_omics,expr,1,expr,1280.0,1.0
KX2-391,LightGBM,single_omics,expr,2,expr,1280.0,1.0
KX2-391,LightGBM,single_omics,expr,3,expr,1280.0,1.0
KX2-391,LightGBM,single_omics,expr,4,expr,1280.0,1.0
KX2-391,LightGBM,single_omics,expr,5,expr,1280.0,1.0
KX2-391,LightGBM,single_omics,mut,1,mut,1280.0,1.0
KX2-391,LightGBM,single_omics,mut,2,mut,1279.0,1.0
KX2-391,LightGBM,single_omics,mut,3,mut,1280.0,1.0
KX2-391,LightGBM,single_omics,mut,4,mut,1279.0,1.0
KX2-391,LightGBM,single_omics,mut,5,mut,1279.0,1.0
KX2-391,LightGBM,single_omics,cnv,1,cnv,1280.0,1.0
KX2-391,LightGBM,single_omics,cnv,2,cnv,1280.0,1.0
KX2-391,LightGBM,single_omics,cnv,3,cnv,1280.0,1.0
KX2-391,LightGBM,single_omics,cnv,4,cnv,1280.0,1.0
KX2-391,LightGBM,single_omics,cnv,5,cnv,1280.0,1.0
KX2-391,LightGBM,early_fusion,multiomics,1,cnv,351.0,0.27421875
KX2-391,LightGBM,early_fusion,multiomics,1,expr,917.0,0.71640625
KX2-391,LightGBM,early_fusion,multiomics,1,mut,12.0,0.009375
KX2-391,LightGBM,early_fusion,multiomics,2,cnv,404.0,0.315625
KX2-391,LightGBM,early_fusion,multiomics,2,expr,858.0,0.6703125
KX2-391,LightGBM,early_fusion,multiomics,2,mut,18.0,0.0140625
KX2-391,LightGBM,early_fusion,multiomics,3,cnv,368.0,0.2875
KX2-391,LightGBM,early_fusion,multiomics,3,expr,898.0,0.7015625
KX2-391,LightGBM,early_fusion,multiomics,3,mut,14.0,0.0109375
KX2-391,LightGBM,early_fusion,multiomics,4,cnv,334.0,0.2609375
KX2-391,LightGBM,early_fusion,multiomics,4,expr,937.0,0.73203125
KX2-391,LightGBM,early_fusion,multiomics,4,mut,9.0,0.00703125
KX2-391,LightGBM,early_fusion,multiomics,5,cnv,347.0,0.27109375
KX2-391,LightGBM,early_fusion,multiomics,5,expr,916.0,0.715625
KX2-391,LightGBM,early_fusion,multiomics,5,mut,17.0,0.01328125
KX2-391,LightGBM,signal_fusion,signal_multiomics,1,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion,signal_multiomics,2,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion,signal_multiomics,3,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion,signal_multiomics,4,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion,signal_multiomics,5,expr,1280.0,1.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,cnv,350.0,0.2734375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,expr,920.0,0.71875
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,mut,10.0,0.0078125
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,cnv,419.0,0.32734375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,expr,845.0,0.66015625
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,mut,16.0,0.0125
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,cnv,352.0,0.275
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,expr,915.0,0.71484375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,mut,13.0,0.01015625
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,cnv,345.0,0.26953125
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,expr,924.0,0.721875
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.0,0.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,mut,11.0,0.00859375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,cnv,355.0,0.27734375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,expr,915.0,0.71484375
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.0,0.0
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,mut,10.0,0.0078125
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1280.0,1.0
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
