compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
"1S,3R-RSL-3",RidgeSelectK,late_fusion,multiomics,1,,109,0.4590406661546711,0.4286998424613104,0.17973987956287613,0.1445205353670863,0.19663519109072392
"1S,3R-RSL-3",RidgeSelectK,late_fusion,multiomics,2,,109,0.3855400456614452,0.39824854045037533,0.197244562746572,0.16612711806626457,0.05441839762463707
"1S,3R-RSL-3",RidgeSelectK,late_fusion,multiomics,3,,109,0.14853722120188764,0.34109906403484386,0.23537894974604207,0.1747613732195881,-0.2636180547612228
"1S,3R-RSL-3",RidgeSelectK,late_fusion,multiomics,4,,109,0.49447691806048677,0.5519970345658419,0.1742461477983039,0.14576947872625604,0.20610960111436338
"1S,3R-RSL-3",RidgeSelectK,late_fusion,multiomics,5,,108,0.35962526267926953,0.40945249459353894,0.17629282242340066,0.14630243625158879,0.08682435166912783
"1S,3R-RSL-3",XGBoost,single_omics,expr,1,435.0,109,0.47714088852178294,0.5084236864053379,0.1764290898156802,0.14327669772533103,0.22595840660072164
"1S,3R-RSL-3",XGBoost,single_omics,expr,2,435.0,109,0.5098473248971158,0.5007784264664998,0.18014160251591535,0.15049358710236505,0.21129067243181554
"1S,3R-RSL-3",XGBoost,single_omics,expr,3,435.0,109,0.43396649059573367,0.4029839681215829,0.18889537674444912,0.15921935921005154,0.18618959484134345
"1S,3R-RSL-3",XGBoost,single_omics,expr,4,435.0,109,0.616320174419153,0.6060976739875824,0.15976967967691508,0.13378608787278518,0.33254359105901976
"1S,3R-RSL-3",XGBoost,single_omics,expr,5,436.0,108,0.39905300529750914,0.40393647527318105,0.1733960653517573,0.1382575263959114,0.11658750677427498
"1S,3R-RSL-3",XGBoost,single_omics,mut,1,435.0,109,0.19909059101820858,0.15744601983134096,0.1987596330452937,0.16169425544388796,0.017618255217819456
"1S,3R-RSL-3",XGBoost,single_omics,mut,2,435.0,109,0.3986108943353337,0.4021221388193865,0.20039273567590574,0.17201838416790743,0.02399311452289976
"1S,3R-RSL-3",XGBoost,single_omics,mut,3,435.0,109,0.2804091132178657,0.26999601517251604,0.2024834088586596,0.16960447305522927,0.06489696090683106
"1S,3R-RSL-3",XGBoost,single_omics,mut,4,435.0,109,0.20324492682098072,0.1886016124548235,0.19150116760728847,0.15706595081254976,0.04109180301073201
"1S,3R-RSL-3",XGBoost,single_omics,mut,5,436.0,108,0.1491091016224162,0.1614507416616651,0.18750925053948897,0.1520102708255527,-0.03307167937421096
"1S,3R-RSL-3",XGBoost,single_omics,cnv,1,435.0,109,0.2626919412390916,0.23031229728477437,0.19395847155752363,0.15701083032363053,0.0645051150760052
"1S,3R-RSL-3",XGBoost,single_omics,cnv,2,435.0,109,0.04586423456164922,0.0721341858956538,0.21371432770485552,0.18399791515201602,-0.11008494037103222
"1S,3R-RSL-3",XGBoost,single_omics,cnv,3,435.0,109,-0.018806571565985933,-0.04968028912983041,0.21551241131563056,0.18130913585287714,-0.0593150766921271
"1S,3R-RSL-3",XGBoost,single_omics,cnv,4,435.0,109,0.26628587087104216,0.21882123992215738,0.18899928005530717,0.15638195087603474,0.06598365081652291
"1S,3R-RSL-3",XGBoost,single_omics,cnv,5,436.0,108,0.22100225551824604,0.25675688549734677,0.1840721173107904,0.148678298332487,0.004454586869859556
"1S,3R-RSL-3",XGBoost,early_fusion,multiomics,1,435.0,109,0.4805472408682314,0.5216198684088592,0.17611363192642718,0.14133459630362485,0.22872392821556486
"1S,3R-RSL-3",XGBoost,early_fusion,multiomics,2,435.0,109,0.4963500819059137,0.4821517931609675,0.18184238511529083,0.15147960131321478,0.19632738228735225
"1S,3R-RSL-3",XGBoost,early_fusion,multiomics,3,435.0,109,0.4071924610493894,0.3740709850801594,0.19141258220971835,0.15949675075094635,0.16435552669755493
"1S,3R-RSL-3",XGBoost,early_fusion,multiomics,4,435.0,109,0.5931895571672595,0.5904179408766566,0.162676652296121,0.13635324351831313,0.3080341977747981
"1S,3R-RSL-3",XGBoost,early_fusion,multiomics,5,436.0,108,0.39647410212295175,0.4031648041765507,0.17270360532328982,0.13815833488479257,0.1236292624956854
"1S,3R-RSL-3",XGBoost,signal_fusion,signal_multiomics,1,435.0,109,0.47714088852178294,0.5084236864053379,0.1764290898156802,0.14327669772533103,0.22595840660072164
"1S,3R-RSL-3",XGBoost,signal_fusion,signal_multiomics,2,435.0,109,0.5098473248971158,0.5007784264664998,0.18014160251591535,0.15049358710236505,0.21129067243181554
"1S,3R-RSL-3",XGBoost,signal_fusion,signal_multiomics,3,435.0,109,0.43396649059573367,0.4029839681215829,0.18889537674444912,0.15921935921005154,0.18618959484134345
"1S,3R-RSL-3",XGBoost,signal_fusion,signal_multiomics,4,435.0,109,0.616320174419153,0.6060976739875824,0.15976967967691508,0.13378608787278518,0.33254359105901976
"1S,3R-RSL-3",XGBoost,signal_fusion,signal_multiomics,5,436.0,108,0.39905300529750914,0.40393647527318105,0.1733960653517573,0.1382575263959114,0.11658750677427498
"1S,3R-RSL-3",XGBoost,early_fusion_lineage,multiomics_plus_lineage,1,435.0,109,0.4753943036689013,0.5182281530905385,0.1767864059734977,0.14317099244222728,0.22281994864849142
"1S,3R-RSL-3",XGBoost,early_fusion_lineage,multiomics_plus_lineage,2,435.0,109,0.4912320619600577,0.49118710036141233,0.1826820537794776,0.15218011392365902,0.1888882286281971
"1S,3R-RSL-3",XGBoost,early_fusion_lineage,multiomics_plus_lineage,3,435.0,109,0.42205144089095936,0.39009359651561487,0.19009309556033605,0.158909652928967,0.17583670832183973
"1S,3R-RSL-3",XGBoost,early_fusion_lineage,multiomics_plus_lineage,4,435.0,109,0.6022014679301939,0.5982670744138635,0.16177525965457615,0.13481270241628,0.3156813286824358
"1S,3R-RSL-3",XGBoost,early_fusion_lineage,multiomics_plus_lineage,5,436.0,108,0.41948755453346964,0.42763916278449415,0.17037853640395398,0.13541188089314987,0.14706717902520172
"1S,3R-RSL-3",XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,1,435.0,109,0.4705093959175474,0.5104994903160042,0.17703403610418192,0.1430273154459962,0.2206411840069057
"1S,3R-RSL-3",XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,435.0,109,0.5119670824509297,0.503817996478547,0.18052432898166573,0.15011379724248833,0.20793574949302807
"1S,3R-RSL-3",XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,435.0,109,0.4304051264081498,0.3977481234361968,0.1892164152408619,0.15903195810564066,0.18342100949746054
"1S,3R-RSL-3",XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,435.0,109,0.6151913117074499,0.6067278287461774,0.1598670632004655,0.1342943511698224,0.33172968110604106
"1S,3R-RSL-3",XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,436.0,108,0.42282582695203785,0.4270294473501195,0.17077952921593426,0.1371055946133479,0.14304763036085233
"1S,3R-RSL-3",XGBoost,metadata_augmented,expr_plus_lineage,1,435.0,109,0.4705093959175474,0.5104994903160042,0.17703403610418192,0.1430273154459962,0.2206411840069057
"1S,3R-RSL-3",XGBoost,metadata_augmented,expr_plus_lineage,2,435.0,109,0.5119670824509297,0.503817996478547,0.18052432898166573,0.15011379724248833,0.20793574949302807
"1S,3R-RSL-3",XGBoost,metadata_augmented,expr_plus_lineage,3,435.0,109,0.4304051264081498,0.3977481234361968,0.1892164152408619,0.15903195810564066,0.18342100949746054
"1S,3R-RSL-3",XGBoost,metadata_augmented,expr_plus_lineage,4,435.0,109,0.6151913117074499,0.6067278287461774,0.1598670632004655,0.1342943511698224,0.33172968110604106
"1S,3R-RSL-3",XGBoost,metadata_augmented,expr_plus_lineage,5,436.0,108,0.42282582695203785,0.4270294473501195,0.17077952921593426,0.1371055946133479,0.14304763036085233
"1S,3R-RSL-3",XGBoost,late_fusion,multiomics,1,,109,0.4632976506745149,0.47345009730330834,0.18420623690965576,0.14804039444398445,0.15621350100892062
"1S,3R-RSL-3",XGBoost,late_fusion,multiomics,2,,109,0.4814888266100642,0.5054675192289871,0.19361131988498173,0.1663720693427853,0.08893277274863454
"1S,3R-RSL-3",XGBoost,late_fusion,multiomics,3,,109,0.3597703198413682,0.33630803447317215,0.19803753630480048,0.1679004283923804,0.10550975062381962
"1S,3R-RSL-3",XGBoost,late_fusion,multiomics,4,,109,0.5708217495320234,0.5821332591974795,0.17609045535579984,0.14611442004321912,0.18921480172737448
"1S,3R-RSL-3",XGBoost,late_fusion,multiomics,5,,108,0.40343888132025313,0.4111101584307449,0.17539919051514044,0.1402086940088114,0.09605869957927349
"1S,3R-RSL-3",LightGBM,single_omics,expr,1,435.0,109,0.4827455878976834,0.507459920303957,0.1757212440823452,0.14388186409378126,0.23215696409948194
"1S,3R-RSL-3",LightGBM,single_omics,expr,2,435.0,109,0.5486174185695937,0.5498192938559912,0.1746244739489065,0.14268332574207082,0.25886187418057505
"1S,3R-RSL-3",LightGBM,single_omics,expr,3,435.0,109,0.42119797164111583,0.38418126216291354,0.19043963204000194,0.15996483830778832,0.17282909808425684
"1S,3R-RSL-3",LightGBM,single_omics,expr,4,435.0,109,0.6518913282558215,0.6291075896580484,0.15258192939204146,0.12904645743659535,0.3912480252635616
"1S,3R-RSL-3",LightGBM,single_omics,expr,5,436.0,108,0.41314885224420494,0.4019644269151257,0.1729071326249912,0.13869671791165764,0.12156247910754625
"1S,3R-RSL-3",LightGBM,single_omics,mut,1,435.0,109,0.1604060261041857,0.15214530627374664,0.20200913902664067,0.1659834474227379,-0.014766090387889896
"1S,3R-RSL-3",LightGBM,single_omics,mut,2,435.0,109,0.282669731924739,0.3098508015939208,0.2048474763097124,0.17659400360653266,-0.01988256852547199
"1S,3R-RSL-3",LightGBM,single_omics,mut,3,435.0,109,0.24558428022416132,0.20998053933833752,0.20305084586945876,0.17023050499686562,0.05964857471404239
"1S,3R-RSL-3",LightGBM,single_omics,mut,4,435.0,109,0.19868876094930918,0.19145584283198963,0.1921475748100489,0.15756593496209872,0.03460733809929495
"1S,3R-RSL-3",LightGBM,single_omics,mut,5,436.0,108,0.08748771763529989,0.09102860899139728,0.19290006323073708,0.15555590625019405,-0.09332631209804876
"1S,3R-RSL-3",LightGBM,single_omics,cnv,1,435.0,109,0.22087465164997777,0.2222778241126865,0.1968845185099992,0.1563794190004232,0.03606655986196827
"1S,3R-RSL-3",LightGBM,single_omics,cnv,2,435.0,109,0.008481494926957574,0.021916411824668705,0.22176301895230766,0.188652084281716,-0.19527320460826658
"1S,3R-RSL-3",LightGBM,single_omics,cnv,3,435.0,109,0.004088238930757746,-0.012667964044110835,0.21960553967049273,0.18242922407332862,-0.09993535976157997
"1S,3R-RSL-3",LightGBM,single_omics,cnv,4,435.0,109,0.24235345936145308,0.22940413307385787,0.19032493062452116,0.15546625198883454,0.05283522368053617
"1S,3R-RSL-3",LightGBM,single_omics,cnv,5,436.0,108,0.1978489997668073,0.2384844760734326,0.18815760453475552,0.15247890325066216,-0.0402281703919678
"1S,3R-RSL-3",LightGBM,early_fusion,multiomics,1,435.0,109,0.4792995251369245,0.5097210638495042,0.1760225438221714,0.14153617474233474,0.22952154855124185
"1S,3R-RSL-3",LightGBM,early_fusion,multiomics,2,435.0,109,0.5378911578930953,0.5442220368825874,0.17576375969728264,0.14484201147897577,0.24915965432344733
"1S,3R-RSL-3",LightGBM,early_fusion,multiomics,3,435.0,109,0.40756577226324747,0.36785284032990456,0.19186116006112489,0.1609713439487136,0.16043425012503276
"1S,3R-RSL-3",LightGBM,early_fusion,multiomics,4,435.0,109,0.6203317076495594,0.6228616439625615,0.15733219511434207,0.13250179884162108,0.352753988874412
"1S,3R-RSL-3",LightGBM,early_fusion,multiomics,5,436.0,108,0.39263258643477483,0.386502424571532,0.17430171168080888,0.13810386823560386,0.10733529413993759
"1S,3R-RSL-3",LightGBM,signal_fusion,signal_multiomics,1,435.0,109,0.4827455878976834,0.507459920303957,0.1757212440823452,0.14388186409378126,0.23215696409948194
"1S,3R-RSL-3",LightGBM,signal_fusion,signal_multiomics,2,435.0,109,0.5486174185695937,0.5498192938559912,0.1746244739489065,0.14268332574207082,0.25886187418057505
"1S,3R-RSL-3",LightGBM,signal_fusion,signal_multiomics,3,435.0,109,0.42119797164111583,0.38418126216291354,0.19043963204000194,0.15996483830778832,0.17282909808425684
"1S,3R-RSL-3",LightGBM,signal_fusion,signal_multiomics,4,435.0,109,0.6518913282558215,0.6291075896580484,0.15258192939204146,0.12904645743659535,0.3912480252635616
"1S,3R-RSL-3",LightGBM,signal_fusion,signal_multiomics,5,436.0,108,0.41314885224420494,0.4019644269151257,0.1729071326249912,0.13869671791165764,0.12156247910754625
"1S,3R-RSL-3",LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,435.0,109,0.5098883403230102,0.5379760911871004,0.17262032424721577,0.13898007695911554,0.2590178141758306
"1S,3R-RSL-3",LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,435.0,109,0.5312862884557854,0.5285052358446855,0.1768220326522488,0.1463547010539763,0.24009082060505937
"1S,3R-RSL-3",LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,435.0,109,0.38218222779696853,0.3487350569919377,0.19428783125017993,0.16219880979888768,0.13906218840028928
"1S,3R-RSL-3",LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,435.0,109,0.6194833761115102,0.605856732462237,0.15734761035695777,0.1326508500871482,0.3526271496972616
"1S,3R-RSL-3",LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,436.0,108,0.40706333764256397,0.40995741518763035,0.17318349996507174,0.1374698297802318,0.11875212125690615
"1S,3R-RSL-3",LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,435.0,109,0.46101597538771866,0.48789732184227597,0.17813777097914993,0.1448340860300984,0.2108929227208034
"1S,3R-RSL-3",LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,435.0,109,0.5223824627220508,0.5092391807988139,0.17679362857078468,0.14448909389485046,0.2403349393755715
"1S,3R-RSL-3",LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,435.0,109,0.39668822492902267,0.3508849967565564,0.19335780016286955,0.16251526021532345,0.1472848599080664
"1S,3R-RSL-3",LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,435.0,109,0.6547252544899658,0.6332128625706608,0.1520774727383416,0.12827336716998833,0.39526660526596746
"1S,3R-RSL-3",LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,436.0,108,0.3962644772371837,0.37941448264692706,0.17444642256314732,0.139542446682466,0.1058524409888355
"1S,3R-RSL-3",LightGBM,metadata_augmented,expr_plus_lineage,1,435.0,109,0.46101597538771866,0.48789732184227597,0.17813777097914993,0.1448340860300984,0.2108929227208034
"1S,3R-RSL-3",LightGBM,metadata_augmented,expr_plus_lineage,2,435.0,109,0.5223824627220508,0.5092391807988139,0.17679362857078468,0.14448909389485046,0.2403349393755715
"1S,3R-RSL-3",LightGBM,metadata_augmented,expr_plus_lineage,3,435.0,109,0.39668822492902267,0.3508849967565564,0.19335780016286955,0.16251526021532345,0.1472848599080664
"1S,3R-RSL-3",LightGBM,metadata_augmented,expr_plus_lineage,4,435.0,109,0.6547252544899658,0.6332128625706608,0.1520774727383416,0.12827336716998833,0.39526660526596746
"1S,3R-RSL-3",LightGBM,metadata_augmented,expr_plus_lineage,5,436.0,108,0.3962644772371837,0.37941448264692706,0.17444642256314732,0.139542446682466,0.1058524409888355
"1S,3R-RSL-3",LightGBM,late_fusion,multiomics,1,,109,0.440082369924318,0.46699101102770835,0.1831905791868809,0.14786776728791207,0.1654926185154485
"1S,3R-RSL-3",LightGBM,late_fusion,multiomics,2,,109,0.45028837010619444,0.4767954777129089,0.19325215337166066,0.16510602369751048,0.09230986168917299
"1S,3R-RSL-3",LightGBM,late_fusion,multiomics,3,,109,0.33356038140489275,0.2960800667222686,0.19804250329103998,0.16693566677238045,0.105464880579893
"1S,3R-RSL-3",LightGBM,late_fusion,multiomics,4,,109,0.5760152134973301,0.5739412473357428,0.1721354721230924,0.14344917100834978,0.22522619537598976
"1S,3R-RSL-3",LightGBM,late_fusion,multiomics,5,,108,0.3917999992211971,0.3949241190088313,0.17503404653723784,0.13965665351905968,0.09981841083746246
KX2-391,ElasticNet,single_omics,expr,1,417.0,105,0.7401826934417104,0.6938005390835579,0.15319084187149817,0.12448098245298579,0.45896076574575095
KX2-391,ElasticNet,single_omics,expr,2,417.0,105,0.692621650777139,0.688254198631557,0.15766577669838464,0.1279679609019132,0.4236568885676708
KX2-391,ElasticNet,single_omics,expr,3,418.0,104,0.5895117051573772,0.5053344713538889,0.1646011657713961,0.1364597740332381,0.32196889028254916
KX2-391,ElasticNet,single_omics,expr,4,418.0,104,0.4729046106069569,0.3675489976630574,0.16307914641046609,0.13206948166211638,0.21459071477610836
KX2-391,ElasticNet,single_omics,expr,5,418.0,104,0.5954542427078509,0.5681227145083542,0.1508086763757979,0.11706700461218134,0.3333766915968136
KX2-391,ElasticNet,single_omics,mut,1,417.0,105,,,0.20832746300119964,0.1726874224930292,-0.0005901059338309089
KX2-391,ElasticNet,single_omics,mut,2,417.0,105,,,0.20896656039932285,0.1764327501789445,-0.01241792573286471
KX2-391,ElasticNet,single_omics,mut,3,418.0,104,,,0.1999039426698403,0.16377106701167157,-6.108201805110625e-05
KX2-391,ElasticNet,single_omics,mut,4,418.0,104,,,0.1840438104301065,0.14612345796866485,-0.00032610988194248236
KX2-391,ElasticNet,single_omics,mut,5,418.0,104,,,0.18578508291111254,0.15632103410853931,-0.01169480378854626
KX2-391,ElasticNet,single_omics,cnv,1,417.0,105,0.30256618294840953,0.3620982790794111,0.20236518688592942,0.16676776562595652,0.05586356259329639
KX2-391,ElasticNet,single_omics,cnv,2,417.0,105,0.2835773986473886,0.35103669914990665,0.20383846955593457,0.17163112970689934,0.03666234255839007
KX2-391,ElasticNet,single_omics,cnv,3,418.0,104,0.17477897006152818,0.2798250293395925,0.19692078753984987,0.16078769463974124,0.02956391908075251
KX2-391,ElasticNet,single_omics,cnv,4,418.0,104,0.12633635925989817,0.2380479894298443,0.18577036607686495,0.14785450179344758,-0.019182706369283764
KX2-391,ElasticNet,single_omics,cnv,5,418.0,104,0.2080590967741014,0.41420146751845704,0.18406097442267902,0.1541240816944852,0.0069953735271238715
KX2-391,ElasticNet,early_fusion,multiomics,1,417.0,105,0.7401835775949137,0.6938005390835579,0.15319141226123514,0.12448147518471593,0.45895673673465254
KX2-391,ElasticNet,early_fusion,multiomics,2,417.0,105,0.6926151871226752,0.688254198631557,0.15766622181356388,0.12796956086087793,0.423653634349351
KX2-391,ElasticNet,early_fusion,multiomics,3,418.0,104,0.5895048218698796,0.5054411607809667,0.16460192510273441,0.13646101856675857,0.321962634537578
KX2-391,ElasticNet,early_fusion,multiomics,4,418.0,104,0.47290674596391746,0.3675489976630574,0.16307880523130833,0.13206917934048062,0.21459400109448856
KX2-391,ElasticNet,early_fusion,multiomics,5,418.0,104,0.5954640463634395,0.5681227145083542,0.1508076229749562,0.1170657841497674,0.3333860043116854
KX2-391,ElasticNet,signal_fusion,signal_multiomics,1,417.0,105,0.7401826934417104,0.6938005390835579,0.15319084187149817,0.12448098245298579,0.45896076574575095
KX2-391,ElasticNet,signal_fusion,signal_multiomics,2,417.0,105,0.692621650777139,0.688254198631557,0.15766577669838464,0.1279679609019132,0.4236568885676708
KX2-391,ElasticNet,signal_fusion,signal_multiomics,3,418.0,104,0.5895117051573772,0.5053344713538889,0.1646011657713961,0.1364597740332381,0.32196889028254916
KX2-391,ElasticNet,signal_fusion,signal_multiomics,4,418.0,104,0.4729046106069569,0.3675489976630574,0.16307914641046609,0.13206948166211638,0.21459071477610836
KX2-391,ElasticNet,signal_fusion,signal_multiomics,5,418.0,104,0.5954542427078509,0.5681227145083542,0.1508086763757979,0.11706700461218134,0.3333766915968136
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,417.0,105,0.7401832789357301,0.6938005390835579,0.15319110563305907,0.12448158871737264,0.45895890263860906
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,417.0,105,0.6926295320444166,0.688254198631557,0.15766528472873,0.12796821180908452,0.42366048532639733
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,418.0,104,0.5895095514846108,0.5053344713538889,0.16460110176152512,0.13646008896354872,0.3219694176260247
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,418.0,104,0.4728995940370472,0.3675489976630574,0.16307962435730822,0.1320703424907361,0.2145861110674676
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,418.0,104,0.5954670084565175,0.5681227145083542,0.15080716170737882,0.11706529441737355,0.3333900821818424
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,417.0,105,0.7401801842447917,0.6938005390835579,0.1531912891148395,0.12448148738947652,0.45895760659413065
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,417.0,105,0.6926221638284868,0.688254198631557,0.15766564187423915,0.1279678380028123,0.42365787425950485
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,418.0,104,0.5894907895687416,0.5057292222340767,0.16460230949915522,0.13645649090624198,0.32195946767983163
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,418.0,104,0.4729011540108806,0.3675489976630574,0.1630794917308275,0.13206983771390066,0.21458738856167392
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,418.0,104,0.5954572559591671,0.5681227145083542,0.15080819757377534,0.11706638650055258,0.3333809245108518
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,1,417.0,105,0.7401801842447917,0.6938005390835579,0.1531912891148395,0.12448148738947652,0.45895760659413065
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,2,417.0,105,0.6926221638284868,0.688254198631557,0.15766564187423915,0.1279678380028123,0.42365787425950485
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,3,418.0,104,0.5894907895687416,0.5057292222340767,0.16460230949915522,0.13645649090624198,0.32195946767983163
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,4,418.0,104,0.4729011540108806,0.3675489976630574,0.1630794917308275,0.13206983771390066,0.21458738856167392
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,5,418.0,104,0.5954572559591671,0.5681227145083542,0.15080819757377534,0.11706638650055258,0.3333809245108518
KX2-391,ElasticNet,late_fusion,multiomics,1,,105,0.7375149043963583,0.6767261040845945,0.18438095546017882,0.151389785817573,0.21621801645559668
KX2-391,ElasticNet,late_fusion,multiomics,2,,105,0.6981936478117461,0.7071428571428571,0.1860503125241619,0.1564907620173125,0.1974593389498065
KX2-391,ElasticNet,late_fusion,multiomics,3,,104,0.5659691667801885,0.4752800597460792,0.18224470934445486,0.1502848698411328,0.16882271479046373
KX2-391,ElasticNet,late_fusion,multiomics,4,,104,0.4607004613143706,0.4295788923629998,0.16912523639227575,0.13551840203432125,0.15527372050131139
KX2-391,ElasticNet,late_fusion,multiomics,5,,104,0.5576373380413653,0.5584246197198455,0.1669023536868853,0.13636328507877457,0.18350644566125174
KX2-391,RidgeCV,single_omics,expr,1,417.0,105,0.726695573662084,0.6881712626995645,0.1460149950652204,0.11596683653325811,0.5084608996926394
KX2-391,RidgeCV,single_omics,expr,2,417.0,105,0.6807360782682792,0.6741239892183287,0.1527937538933803,0.12331025881957974,0.4587256596044369
KX2-391,RidgeCV,single_omics,expr,3,418.0,104,0.6374547112263524,0.5786621145844447,0.1556375622989261,0.12509117730775152,0.39380458492356063
KX2-391,RidgeCV,single_omics,expr,4,418.0,104,0.4723057969606316,0.3913516627947346,0.17170220919138468,0.14010792878180503,0.12933529763547136
KX2-391,RidgeCV,single_omics,expr,5,418.0,104,0.6561218802172217,0.6133644867313153,0.14052913710175138,0.10553175011496181,0.4211572511285585
KX2-391,RidgeCV,single_omics,mut,1,417.0,105,0.21975387878365465,0.20245697698527887,0.20367784822639845,0.17368655860569623,0.0435753726917133
KX2-391,RidgeCV,single_omics,mut,2,417.0,105,0.034750831147373734,0.015591955214596723,0.21203522576186803,0.17990399159479634,-0.04237088302396885
KX2-391,RidgeCV,single_omics,mut,3,418.0,104,-0.01838287262074046,-0.05612930758561827,0.20849417673950665,0.16965168013572673,-0.0878566390698472
KX2-391,RidgeCV,single_omics,mut,4,418.0,104,0.16373372317835053,0.195041022533479,0.1837969018192871,0.14206944866201052,0.002356115098461009
KX2-391,RidgeCV,single_omics,mut,5,418.0,104,0.20372351821687595,0.2219786140480905,0.1836523870725347,0.15147462383475072,0.011399118555905474
KX2-391,RidgeCV,single_omics,cnv,1,417.0,105,0.36008598766210254,0.4983827493261455,0.2057853101977075,0.1643327863587118,0.023680657205257805
KX2-391,RidgeCV,single_omics,cnv,2,417.0,105,0.08616210187891887,0.3811424424631972,0.2612886384631116,0.1845097908119978,-0.5828774396934344
KX2-391,RidgeCV,single_omics,cnv,3,418.0,104,0.03769708333940422,0.24779686333084394,0.2855487280281012,0.19987776818534345,-1.0405360284462142
KX2-391,RidgeCV,single_omics,cnv,4,418.0,104,0.22957265268173488,0.2697457563981155,0.21369806022298773,0.16760851310958108,-0.3486533393980926
KX2-391,RidgeCV,single_omics,cnv,5,418.0,104,0.14869034021243652,0.2358216041339983,0.23809335849759553,0.18286802976200373,-0.6615843783256845
KX2-391,RidgeCV,early_fusion,multiomics,1,417.0,105,0.6288984870062218,0.6229525191789341,0.16696339229249016,0.131227077310752,0.3573038861019564
KX2-391,RidgeCV,early_fusion,multiomics,2,417.0,105,0.4967312460551932,0.5526021148662658,0.18419290552442086,0.14540336107589658,0.2134034542940889
KX2-391,RidgeCV,early_fusion,multiomics,3,418.0,104,0.4992023613649205,0.5039901845727089,0.18163727482925993,0.1395206935494055,0.1743542263837503
KX2-391,RidgeCV,early_fusion,multiomics,4,418.0,104,0.44794208930790747,0.3915223676993096,0.17854581304877368,0.14585298065806787,0.058547283963491514
KX2-391,RidgeCV,early_fusion,multiomics,5,418.0,104,0.5922864615595789,0.5487692008159946,0.1525661355167427,0.11742790794792492,0.3177490804936528
KX2-391,RidgeCV,signal_fusion,signal_multiomics,1,417.0,105,0.726695573662084,0.6881712626995645,0.1460149950652204,0.11596683653325811,0.5084608996926394
KX2-391,RidgeCV,signal_fusion,signal_multiomics,2,417.0,105,0.6807360782682792,0.6741239892183287,0.1527937538933803,0.12331025881957974,0.4587256596044369
KX2-391,RidgeCV,signal_fusion,signal_multiomics,3,418.0,104,0.6374547112263524,0.5786621145844447,0.1556375622989261,0.12509117730775152,0.39380458492356063
KX2-391,RidgeCV,signal_fusion,signal_multiomics,4,418.0,104,0.4723057969606316,0.3913516627947346,0.17170220919138468,0.14010792878180503,0.12933529763547136
KX2-391,RidgeCV,signal_fusion,signal_multiomics,5,418.0,104,0.6561218802172217,0.6133644867313153,0.14052913710175138,0.10553175011496181,0.4211572511285585
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,417.0,105,0.6189935732248009,0.6142857142857142,0.16899138459771088,0.1310750339980904,0.3415962700358123
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,417.0,105,0.4956029980095038,0.5541364296081276,0.18433016390921164,0.14561791562758322,0.21223069252135818
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,418.0,104,0.49913369664541585,0.5019204096874,0.1813607672091654,0.1390130318537059,0.17686608501893186
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,418.0,104,0.44625547248879516,0.3921731801480018,0.17892386784077552,0.14639941868384262,0.054556179161934004
